(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1.5, 2, 0, -0.5, 3, 3.5): Return: 0.1%, Hit Ratio: 59.46%, Max Drawdown: 0.03%
(100, 1.5, 2, 0, -0.5, 3.5, 3): Return: 0.1%, Hit Ratio: 57.89%, Max Drawdown: 0.03%
(100, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: 0.1%, Hit Ratio: 57.89%, Max Drawdown: 0.03%
(100, 1.5, 2, 0, 0, 2.5, 3): Return: 0.1%, Hit Ratio: 58.97%, Max Drawdown: 0.03%
(100, 1.5, 2, 0, 0, 2.5, 3.5): Return: 0.1%, Hit Ratio: 58.97%, Max Drawdown: 0.03%
(100, 1.5, 2, 0, 0.5, 2.5, 2.5): Return: 0.1%, Hit Ratio: 58.54%, Max Drawdown: 0.02%
(100, 1.5, 2, 0.5, -0.5, 3, 2.5): Return: 0.1%, Hit Ratio: 65.0%, Max Drawdown: 0.02%
(100, 1.5, 2, 0.5, -0.5, 3, 3): Return: 0.1%, Hit Ratio: 65.85%, Max Drawdown: 0.02%
(100, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: 0.1%, Hit Ratio: 65.85%, Max Drawdown: 0.02%
(100, 1.5, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.1%, Hit Ratio: 63.41%, Max Drawdown: 0.02%
(100, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: 0.1%, Hit Ratio: 64.29%, Max Drawdown: 0.02%
(100, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: 0.1%, Hit Ratio: 64.29%, Max Drawdown: 0.02%
(100, 1.5, 2, 0.5, 0, 2.5, 2.5): Return: 0.1%, Hit Ratio: 60.0%, Max Drawdown: 0.03%
(100, 1.5, 2, 0.5, 0, 2.5, 3): Return: 0.1%, Hit Ratio: 60.98%, Max Drawdown: 0.03%
(100, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: 0.1%, Hit Ratio: 60.98%, Max Drawdown: 0.03%
(60, 1, 2, -0.5, -0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 54.79%, Max Drawdown: 0.03%
(60, 1, 2, -0.5, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 55.56%, Max Drawdown: 0.03%
(60, 1, 2, -0.5, 0, 3, 2.5): Return: 0.09%, Hit Ratio: 53.85%, Max Drawdown: 0.03%
(60, 1, 2, -0.5, 0, 3, 3.5): Return: 0.09%, Hit Ratio: 54.55%, Max Drawdown: 0.03%
(60, 1, 2, -0.5, 0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 47.13%, Max Drawdown: 0.04%
(60, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 48.28%, Max Drawdown: 0.03%
(60, 1, 2, 0, -0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 45.68%, Max Drawdown: 0.03%
(60, 1, 2, 0, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 47.5%, Max Drawdown: 0.03%
(60, 1, 2, 0, 0, 3, 2.5): Return: 0.09%, Hit Ratio: 45.78%, Max Drawdown: 0.03%
(60, 1, 2, 0, 0, 3, 3.5): Return: 0.09%, Hit Ratio: 47.56%, Max Drawdown: 0.03%
(60, 1, 2, 0, 0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 43.82%, Max Drawdown: 0.04%
(60, 1, 2, 0, 0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 44.94%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, -0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 44.83%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, -0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 45.98%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, -0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 46.51%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, -0.5, 3, 3): Return: 0.09%, Hit Ratio: 44.94%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 48.28%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0, 2.5, 2.5): Return: 0.09%, Hit Ratio: 44.32%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0, 2.5, 3.5): Return: 0.09%, Hit Ratio: 45.98%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0, 3, 3): Return: 0.09%, Hit Ratio: 44.44%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0, 3.5, 2.5): Return: 0.09%, Hit Ratio: 44.94%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0, 3.5, 3.5): Return: 0.09%, Hit Ratio: 47.73%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, 0, 2.5, 2.5): Return: 0.09%, Hit Ratio: 55.42%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, 0, 2.5, 3): Return: 0.09%, Hit Ratio: 54.88%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, 0, 2.5, 3.5): Return: 0.09%, Hit Ratio: 54.88%, Max Drawdown: 0.04%
(100, 1, 1.5, 0, -0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 52.44%, Max Drawdown: 0.04%
(100, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 51.81%, Max Drawdown: 0.04%
(100, 1, 1.5, 0, -0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 51.85%, Max Drawdown: 0.04%
(100, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 51.85%, Max Drawdown: 0.04%
(100, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 52.13%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, -0.5, 3, 3): Return: 0.09%, Hit Ratio: 51.06%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 51.06%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 51.58%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 50.53%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 50.53%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, 0, 3, 2.5): Return: 0.09%, Hit Ratio: 52.08%, Max Drawdown: 0.06%
(100, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.09%, Hit Ratio: 51.55%, Max Drawdown: 0.06%
(100, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(100, 1, 2, -0.5, 0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 49.43%, Max Drawdown: 0.03%
(100, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 49.43%, Max Drawdown: 0.03%
(100, 1, 2, 0, 0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 48.89%, Max Drawdown: 0.03%
(100, 1, 2, 0.5, 0, 2.5, 2.5): Return: 0.09%, Hit Ratio: 52.75%, Max Drawdown: 0.04%
(100, 1, 2, 0.5, 0, 2.5, 3): Return: 0.09%, Hit Ratio: 51.65%, Max Drawdown: 0.04%
(100, 1, 2, 0.5, 0, 2.5, 3.5): Return: 0.09%, Hit Ratio: 51.65%, Max Drawdown: 0.04%
(100, 1, 2, 0.5, 0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 52.17%, Max Drawdown: 0.03%
(100, 1, 2, 0.5, 0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 51.09%, Max Drawdown: 0.03%
(100, 1, 2, 0.5, 0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 51.09%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 58.7%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 58.7%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 3, 3): Return: 0.09%, Hit Ratio: 60.0%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 60.0%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 58.7%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 58.7%, Max Drawdown: 0.03%
(100, 1.5, 1.5, 0, 0, 3, 3): Return: 0.09%, Hit Ratio: 55.1%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, 0, 3, 3.5): Return: 0.09%, Hit Ratio: 55.1%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, 0, 3.5, 3): Return: 0.09%, Hit Ratio: 54.0%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, 0, 3.5, 3.5): Return: 0.09%, Hit Ratio: 54.0%, Max Drawdown: 0.04%
(100, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 57.89%, Max Drawdown: 0.03%
(100, 1.5, 2, 0, -0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 59.46%, Max Drawdown: 0.03%
(100, 1.5, 2, 0, -0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 57.89%, Max Drawdown: 0.03%
(100, 1.5, 2, 0, 0, 2.5, 2.5): Return: 0.09%, Hit Ratio: 58.97%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 59.76%, Max Drawdown: 0.04%
(60, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 52.63%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 0.08%, Hit Ratio: 53.33%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 55.13%, Max Drawdown: 0.04%
(60, 1, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.08%, Hit Ratio: 55.84%, Max Drawdown: 0.05%
(60, 1, 2, 0.5, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 43.82%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, -0.5, 3, 3.5): Return: 0.08%, Hit Ratio: 45.45%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 45.45%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0, 3, 2.5): Return: 0.08%, Hit Ratio: 43.33%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, 0, 3, 3.5): Return: 0.08%, Hit Ratio: 44.94%, Max Drawdown: 0.04%
(100, 1, 1, -0.5, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 51.55%, Max Drawdown: 0.06%
(100, 1, 1, -0.5, -0.5, 3, 3): Return: 0.08%, Hit Ratio: 53.19%, Max Drawdown: 0.06%
(100, 1, 1, -0.5, -0.5, 3, 3.5): Return: 0.08%, Hit Ratio: 53.19%, Max Drawdown: 0.06%
(100, 1, 1, -0.5, -0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 51.55%, Max Drawdown: 0.06%
(100, 1, 1, -0.5, -0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 53.19%, Max Drawdown: 0.06%
(100, 1, 1, -0.5, -0.5, 3.5, 3.5): Return: 0.08%, Hit Ratio: 53.19%, Max Drawdown: 0.06%
(100, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 51.04%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, 0.5, 3, 3): Return: 0.08%, Hit Ratio: 50.53%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.08%, Hit Ratio: 50.53%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 50.52%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(100, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(100, 1, 1.5, 0, -0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(100, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.08%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(100, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 0.08%, Hit Ratio: 48.96%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 47.92%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 0.08%, Hit Ratio: 47.92%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, 0, 3, 3): Return: 0.08%, Hit Ratio: 51.04%, Max Drawdown: 0.06%
(100, 1, 1.5, 0.5, 0, 3, 3.5): Return: 0.08%, Hit Ratio: 51.04%, Max Drawdown: 0.06%
(100, 1, 1.5, 0.5, 0, 3.5, 3): Return: 0.08%, Hit Ratio: 50.52%, Max Drawdown: 0.06%
(100, 1, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.08%, Hit Ratio: 50.52%, Max Drawdown: 0.06%
(100, 1, 2, 0, 0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 47.19%, Max Drawdown: 0.03%
(100, 1, 2, 0, 0.5, 2.5, 3.5): Return: 0.08%, Hit Ratio: 47.19%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.08%, Hit Ratio: 58.7%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 60.0%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 58.7%, Max Drawdown: 0.04%
(100, 1.5, 1.5, -0.5, 0, 2.5, 2.5): Return: 0.08%, Hit Ratio: 59.18%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, 0, 2.5, 3): Return: 0.08%, Hit Ratio: 59.18%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: 0.08%, Hit Ratio: 59.18%, Max Drawdown: 0.03%
(100, 1.5, 1.5, 0, -0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 52.17%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.08%, Hit Ratio: 52.17%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, -0.5, 3, 3): Return: 0.08%, Hit Ratio: 53.33%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: 0.08%, Hit Ratio: 53.33%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 52.17%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.08%, Hit Ratio: 52.17%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, 0, 3, 2.5): Return: 0.08%, Hit Ratio: 55.1%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0, 0, 3.5, 2.5): Return: 0.08%, Hit Ratio: 54.0%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 0.08%, Hit Ratio: 52.0%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.08%, Hit Ratio: 52.94%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 0.08%, Hit Ratio: 52.94%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.08%, Hit Ratio: 54.0%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, -0.5, 3, 3): Return: 0.08%, Hit Ratio: 54.9%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.08%, Hit Ratio: 54.9%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.08%, Hit Ratio: 52.94%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.08%, Hit Ratio: 53.85%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.08%, Hit Ratio: 53.85%, Max Drawdown: 0.04%
(100, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: 0.08%, Hit Ratio: 51.92%, Max Drawdown: 0.05%
(100, 1.5, 1.5, 0.5, 0, 3, 3): Return: 0.08%, Hit Ratio: 52.83%, Max Drawdown: 0.05%
(100, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: 0.08%, Hit Ratio: 52.83%, Max Drawdown: 0.05%
(100, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.08%, Hit Ratio: 50.94%, Max Drawdown: 0.05%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: 0.08%, Hit Ratio: 51.85%, Max Drawdown: 0.05%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.08%, Hit Ratio: 51.85%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 59.76%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 60.49%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3, 2.5): Return: 0.07%, Hit Ratio: 58.54%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3, 3): Return: 0.07%, Hit Ratio: 58.54%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3, 3.5): Return: 0.07%, Hit Ratio: 59.26%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.07%, Hit Ratio: 59.04%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 60.24%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 60.98%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0, 2.5, 2.5): Return: 0.07%, Hit Ratio: 54.12%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0, 2.5, 3): Return: 0.07%, Hit Ratio: 54.12%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0, 2.5, 3.5): Return: 0.07%, Hit Ratio: 54.12%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0, 3, 3): Return: 0.07%, Hit Ratio: 52.94%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0, 3.5, 2.5): Return: 0.07%, Hit Ratio: 54.65%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0, 3.5, 3): Return: 0.07%, Hit Ratio: 55.81%, Max Drawdown: 0.06%
(30, 1, 2, 0, -0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 51.19%, Max Drawdown: 0.06%
(30, 1, 2, 0, -0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 51.81%, Max Drawdown: 0.06%
(30, 1, 2, 0, -0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 51.76%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 53.25%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.07%, Hit Ratio: 52.5%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, -0.5, 3, 3): Return: 0.07%, Hit Ratio: 51.9%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.07%, Hit Ratio: 52.56%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.07%, Hit Ratio: 53.16%, Max Drawdown: 0.05%
(60, 1, 1.5, 0, -0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 44.05%, Max Drawdown: 0.06%
(60, 1, 1.5, 0, -0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 45.35%, Max Drawdown: 0.06%
(60, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 45.88%, Max Drawdown: 0.06%
(60, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 62.86%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 62.16%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 62.16%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 64.1%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, -0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 64.1%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, 0, 2.5, 3): Return: 0.07%, Hit Ratio: 60.53%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, 0, 2.5, 3.5): Return: 0.07%, Hit Ratio: 60.53%, Max Drawdown: 0.03%
(60, 1.5, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 60.0%, Max Drawdown: 0.01%
(60, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 58.14%, Max Drawdown: 0.01%
(60, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 58.14%, Max Drawdown: 0.01%
(60, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 57.78%, Max Drawdown: 0.01%
(60, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 57.78%, Max Drawdown: 0.01%
(60, 1.5, 2, 0, -0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 56.76%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 56.76%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 58.97%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 58.97%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0, 2.5, 2.5): Return: 0.07%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0, 2.5, 3): Return: 0.07%, Hit Ratio: 55.26%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0, 2.5, 3.5): Return: 0.07%, Hit Ratio: 55.26%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0, 3, 3): Return: 0.07%, Hit Ratio: 52.5%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0, 3, 3.5): Return: 0.07%, Hit Ratio: 52.5%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0, 3.5, 3): Return: 0.07%, Hit Ratio: 57.5%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0, 3.5, 3.5): Return: 0.07%, Hit Ratio: 57.5%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 57.5%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 55.81%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, 0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 55.81%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 58.14%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 58.14%, Max Drawdown: 0.02%
(100, 1, 1, -0.5, -0.5, 2.5, 2.5): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 1, 1, -0.5, -0.5, 2.5, 3): Return: 0.07%, Hit Ratio: 51.55%, Max Drawdown: 0.07%
(100, 1, 1, -0.5, -0.5, 2.5, 3.5): Return: 0.07%, Hit Ratio: 51.55%, Max Drawdown: 0.07%
(100, 1, 1, 0.5, -0.5, 3, 2.5): Return: 0.07%, Hit Ratio: 46.77%, Max Drawdown: 0.07%
(100, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: 0.07%, Hit Ratio: 46.77%, Max Drawdown: 0.07%
(100, 1, 1.5, 0, 0, 2.5, 2.5): Return: 0.07%, Hit Ratio: 50.57%, Max Drawdown: 0.05%
(100, 1, 1.5, 0, 0, 2.5, 3): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(100, 1, 1.5, 0, 0, 2.5, 3.5): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(100, 1, 1.5, 0, 0.5, 3, 2.5): Return: 0.07%, Hit Ratio: 47.96%, Max Drawdown: 0.04%
(100, 1, 1.5, 0, 0.5, 3, 3): Return: 0.07%, Hit Ratio: 46.39%, Max Drawdown: 0.05%
(100, 1, 1.5, 0, 0.5, 3, 3.5): Return: 0.07%, Hit Ratio: 46.39%, Max Drawdown: 0.05%
(100, 1, 1.5, 0, 0.5, 3.5, 2.5): Return: 0.07%, Hit Ratio: 47.47%, Max Drawdown: 0.04%
(100, 1, 1.5, 0, 0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 45.92%, Max Drawdown: 0.05%
(100, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 45.92%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, 0.5, 3, 2.5): Return: 0.07%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, 0.5, 3, 3): Return: 0.07%, Hit Ratio: 49.0%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, 0.5, 3, 3.5): Return: 0.07%, Hit Ratio: 49.0%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 0.07%, Hit Ratio: 49.5%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, 0.5, 3.5, 3): Return: 0.07%, Hit Ratio: 48.51%, Max Drawdown: 0.05%
(100, 1, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 0.07%, Hit Ratio: 48.51%, Max Drawdown: 0.05%
(100, 1.5, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.07%, Hit Ratio: 61.11%, Max Drawdown: 0.03%
