(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 2, 2, -0.5, 0, 3.5, 2.5): Return: 0.02%, Hit Ratio: 61.54%, Max Drawdown: 0.01%
(100, 2, 2, -0.5, 0, 3.5, 3): Return: 0.02%, Hit Ratio: 61.54%, Max Drawdown: 0.01%
(100, 2, 2, 0, 0, 3.5, 2.5): Return: 0.02%, Hit Ratio: 55.0%, Max Drawdown: 0.01%
(100, 2, 2, 0, 0, 3.5, 3): Return: 0.02%, Hit Ratio: 55.0%, Max Drawdown: 0.01%
(30, 1, 1, -0.5, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 53.96%, Max Drawdown: 0.04%
(30, 1, 1, -0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 53.96%, Max Drawdown: 0.04%
(30, 1, 1, -0.5, -0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 53.96%, Max Drawdown: 0.04%
(30, 1, 1, -0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 54.68%, Max Drawdown: 0.04%
(30, 1, 1, -0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 54.68%, Max Drawdown: 0.04%
(30, 1, 1, -0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 54.68%, Max Drawdown: 0.04%
(30, 1, 1, 0, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 48.08%, Max Drawdown: 0.03%
(30, 1, 1, 0, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 48.08%, Max Drawdown: 0.03%
(30, 1, 1, 0, -0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 48.08%, Max Drawdown: 0.03%
(30, 1, 1, 0, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 48.72%, Max Drawdown: 0.04%
(30, 1, 1, 0, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 48.72%, Max Drawdown: 0.04%
(30, 1, 1, 0, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 48.72%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 50.94%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 50.94%, Max Drawdown: 0.04%
(30, 1.5, 1, -0.5, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 60.47%, Max Drawdown: 0.04%
(30, 1.5, 1, -0.5, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 59.77%, Max Drawdown: 0.04%
(30, 1.5, 1, -0.5, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 59.77%, Max Drawdown: 0.04%
(30, 1.5, 1, 0.5, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 52.17%, Max Drawdown: 0.04%
(30, 1.5, 1, 0.5, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 51.61%, Max Drawdown: 0.04%
(30, 1.5, 1, 0.5, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 51.61%, Max Drawdown: 0.04%
(30, 1.5, 1, 0.5, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 52.94%, Max Drawdown: 0.04%
(30, 1.5, 1, 0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 51.96%, Max Drawdown: 0.04%
(30, 1.5, 1, 0.5, -0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 51.96%, Max Drawdown: 0.04%
(30, 1.5, 1, 0.5, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 53.33%, Max Drawdown: 0.05%
(30, 1.5, 1, 0.5, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 52.38%, Max Drawdown: 0.05%
(30, 1.5, 1, 0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 52.38%, Max Drawdown: 0.05%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 65.48%, Max Drawdown: 0.04%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 64.29%, Max Drawdown: 0.04%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 63.53%, Max Drawdown: 0.04%
(30, 1.5, 1.5, -0.5, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 61.54%, Max Drawdown: 0.05%
(30, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 54.02%, Max Drawdown: 0.03%
(30, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 54.44%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 53.33%, Max Drawdown: 0.04%
(30, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 52.75%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 63.86%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 62.65%, Max Drawdown: 0.04%
(30, 1.5, 2, -0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 61.9%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 53.93%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 52.81%, Max Drawdown: 0.04%
(30, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 52.22%, Max Drawdown: 0.04%
(30, 2, 1, -0.5, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 60.42%, Max Drawdown: 0.04%
(30, 2, 1, -0.5, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 59.18%, Max Drawdown: 0.04%
(30, 2, 1, -0.5, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 59.18%, Max Drawdown: 0.04%
(30, 2, 1, 0, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 50.98%, Max Drawdown: 0.04%
(30, 2, 1, 0, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 2, 1, 0, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.04%
(30, 2, 1, 0.5, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 53.23%, Max Drawdown: 0.04%
(30, 2, 1, 0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 51.61%, Max Drawdown: 0.04%
(30, 2, 1, 0.5, -0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 51.61%, Max Drawdown: 0.04%
(30, 2, 1, 0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 53.03%, Max Drawdown: 0.05%
(30, 2, 1, 0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 51.52%, Max Drawdown: 0.05%
(30, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 51.52%, Max Drawdown: 0.05%
(30, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 68.75%, Max Drawdown: 0.04%
(30, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 53.06%, Max Drawdown: 0.03%
(30, 2, 1.5, -0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 53.06%, Max Drawdown: 0.03%
(30, 2, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 52.83%, Max Drawdown: 0.04%
(30, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 52.83%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 52.27%, Max Drawdown: 0.03%
(60, 1, 1, -0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 52.67%, Max Drawdown: 0.03%
(60, 1, 1, -0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 53.73%, Max Drawdown: 0.03%
(60, 1, 1, 0, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 51.61%, Max Drawdown: 0.03%
(60, 1, 1, 0, 0, 3, 3): Return: 0.01%, Hit Ratio: 51.95%, Max Drawdown: 0.03%
(60, 1, 1, 0, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 51.9%, Max Drawdown: 0.03%
(60, 1, 1, 0, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 52.23%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 52.52%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 52.9%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 53.52%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 53.9%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 51.72%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, 0, 3, 3): Return: 0.01%, Hit Ratio: 52.08%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 52.03%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 52.38%, Max Drawdown: 0.03%
(60, 1, 2, 0, -0.5, 2.5, 3.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 1, 2, 0, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 52.17%, Max Drawdown: 0.02%
(60, 1, 2, 0, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 52.55%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0, 2.5, 3.5): Return: 0.01%, Hit Ratio: 49.25%, Max Drawdown: 0.03%
(60, 1, 2, 0, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 51.75%, Max Drawdown: 0.03%
(60, 1, 2, 0, 0, 3, 3): Return: 0.01%, Hit Ratio: 52.11%, Max Drawdown: 0.03%
(60, 1, 2, 0, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 52.05%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.03%
(60, 1.5, 1, -0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.03%
(60, 1.5, 1, -0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 57.95%, Max Drawdown: 0.03%
(60, 1.5, 1, 0, -0.5, 3, 3.5): Return: 0.01%, Hit Ratio: 53.85%, Max Drawdown: 0.03%
(60, 1.5, 1, 0.5, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 49.47%, Max Drawdown: 0.03%
(60, 1.5, 1, 0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 49.47%, Max Drawdown: 0.03%
(60, 1.5, 1, 0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1.5, 1, 0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 53.75%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 53.75%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 55.42%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 55.42%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(60, 1.5, 2, -0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 50.75%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 50.75%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 53.16%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 53.16%, Max Drawdown: 0.02%
(60, 2, 1, -0.5, -0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 55.36%, Max Drawdown: 0.03%
(60, 2, 1, -0.5, -0.5, 3, 3): Return: 0.01%, Hit Ratio: 55.36%, Max Drawdown: 0.03%
(60, 2, 1, -0.5, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 55.74%, Max Drawdown: 0.02%
(60, 2, 1, -0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 54.1%, Max Drawdown: 0.02%
(60, 2, 1, -0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 54.69%, Max Drawdown: 0.02%
(60, 2, 1, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 53.12%, Max Drawdown: 0.02%
(60, 2, 1, 0, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 53.97%, Max Drawdown: 0.03%
(60, 2, 1, 0, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 54.84%, Max Drawdown: 0.02%
(60, 2, 1, 0, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 55.38%, Max Drawdown: 0.02%
(60, 2, 1, 0, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(60, 2, 1, 0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 1, 0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 58.0%, Max Drawdown: 0.02%
(60, 2, 1.5, 0, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 58.0%, Max Drawdown: 0.02%
(60, 2, 2, -0.5, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 58.06%, Max Drawdown: 0.01%
(60, 2, 2, -0.5, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 58.06%, Max Drawdown: 0.01%
(60, 2, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 61.29%, Max Drawdown: 0.01%
(60, 2, 2, -0.5, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 58.06%, Max Drawdown: 0.01%
(60, 2, 2, 0, -0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 51.61%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 51.61%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 56.25%, Max Drawdown: 0.02%
(60, 2, 2, 0, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 56.25%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 2.5, 2.5): Return: 0.01%, Hit Ratio: 51.61%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 2.5, 3): Return: 0.01%, Hit Ratio: 51.61%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 55.1%, Max Drawdown: 0.02%
(60, 2, 2, 0, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 55.1%, Max Drawdown: 0.02%
(100, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 49.03%, Max Drawdown: 0.04%
(100, 1, 1, 0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 49.36%, Max Drawdown: 0.04%
(100, 1, 1.5, 0, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 50.74%, Max Drawdown: 0.07%
(100, 1, 1.5, 0, 0, 3, 3): Return: 0.01%, Hit Ratio: 50.74%, Max Drawdown: 0.07%
(100, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 48.65%, Max Drawdown: 0.04%
(100, 1, 2, -0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 49.24%, Max Drawdown: 0.06%
(100, 1, 2, 0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 47.95%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 53.0%, Max Drawdown: 0.02%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 53.0%, Max Drawdown: 0.02%
(100, 1.5, 1, 0, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 56.38%, Max Drawdown: 0.02%
(100, 1.5, 1, 0, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 55.32%, Max Drawdown: 0.02%
(100, 1.5, 1, 0, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 55.32%, Max Drawdown: 0.02%
(100, 1.5, 1, 0, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 54.9%, Max Drawdown: 0.02%
(100, 1.5, 1, 0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 51.02%, Max Drawdown: 0.02%
(100, 1.5, 1, 0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 51.02%, Max Drawdown: 0.02%
(100, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 53.4%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 58.23%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 55.81%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 50.56%, Max Drawdown: 0.03%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 51.65%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 51.65%, Max Drawdown: 0.03%
(100, 1.5, 2, -0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 57.14%, Max Drawdown: 0.03%
(100, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 49.43%, Max Drawdown: 0.03%
(100, 1.5, 2, 0, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 54.65%, Max Drawdown: 0.03%
(100, 1.5, 2, 0, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 53.41%, Max Drawdown: 0.03%
(100, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 51.69%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(100, 2, 1, -0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(100, 2, 1, -0.5, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 57.69%, Max Drawdown: 0.02%
(100, 2, 1, -0.5, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 57.69%, Max Drawdown: 0.02%
(100, 2, 1, -0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 49.12%, Max Drawdown: 0.04%
(100, 2, 1, 0, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 54.72%, Max Drawdown: 0.02%
(100, 2, 1, 0, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 54.72%, Max Drawdown: 0.02%
(100, 2, 1, 0, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 50.88%, Max Drawdown: 0.02%
(100, 2, 1, 0, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 50.88%, Max Drawdown: 0.02%
(100, 2, 1, 0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 50.88%, Max Drawdown: 0.02%
(100, 2, 1, 0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 50.88%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 58.14%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0, 3, 2.5): Return: 0.01%, Hit Ratio: 63.41%, Max Drawdown: 0.05%
(100, 2, 1.5, -0.5, 0, 3, 3): Return: 0.01%, Hit Ratio: 63.41%, Max Drawdown: 0.05%
(100, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 0.01%, Hit Ratio: 56.67%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: 0.01%, Hit Ratio: 56.67%, Max Drawdown: 0.04%
(100, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.01%, Hit Ratio: 56.1%, Max Drawdown: 0.05%
(100, 2, 1.5, -0.5, 0.5, 3, 3): Return: 0.01%, Hit Ratio: 56.1%, Max Drawdown: 0.05%
(100, 2, 1.5, 0, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 55.56%, Max Drawdown: 0.03%
(100, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 53.33%, Max Drawdown: 0.03%
(100, 2, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 53.33%, Max Drawdown: 0.03%
(100, 2, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 55.56%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 60.53%, Max Drawdown: 0.01%
(100, 2, 2, -0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 60.53%, Max Drawdown: 0.01%
(100, 2, 2, -0.5, 0, 3.5, 3.5): Return: 0.01%, Hit Ratio: 60.0%, Max Drawdown: 0.03%
(100, 2, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 51.28%, Max Drawdown: 0.01%
(100, 2, 2, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 51.28%, Max Drawdown: 0.01%
(100, 2, 2, 0, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 57.5%, Max Drawdown: 0.01%
(100, 2, 2, 0, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 57.5%, Max Drawdown: 0.01%
(100, 2, 2, 0, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 55.0%, Max Drawdown: 0.02%
(100, 2, 2, 0, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 55.0%, Max Drawdown: 0.02%
(100, 2, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 52.5%, Max Drawdown: 0.01%
(100, 2, 2, 0.5, -0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 52.5%, Max Drawdown: 0.01%
(100, 2, 2, 0.5, 0, 3.5, 2.5): Return: 0.01%, Hit Ratio: 52.5%, Max Drawdown: 0.01%
(100, 2, 2, 0.5, 0, 3.5, 3): Return: 0.01%, Hit Ratio: 52.5%, Max Drawdown: 0.01%
(100, 2, 2, 0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 55.0%, Max Drawdown: 0.01%
(100, 2, 2, 0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 55.0%, Max Drawdown: 0.01%
(30, 1, 1, 0, -0.5, 2.5, 2.5): Return: -0.0%, Hit Ratio: 47.02%, Max Drawdown: 0.03%
(30, 1, 1, 0, -0.5, 2.5, 3): Return: -0.0%, Hit Ratio: 47.02%, Max Drawdown: 0.03%
(30, 1, 1, 0, -0.5, 2.5, 3.5): Return: -0.0%, Hit Ratio: 47.02%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.0%, Hit Ratio: 53.79%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 3, 3): Return: -0.0%, Hit Ratio: 53.79%, Max Drawdown: 0.03%
(30, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -0.0%, Hit Ratio: 54.55%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 3.5, 3): Return: -0.0%, Hit Ratio: 54.55%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 3.5, 3.5): Return: -0.0%, Hit Ratio: 54.14%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, -0.5, 3, 2.5): Return: 0.0%, Hit Ratio: 46.98%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 3, 3): Return: 0.0%, Hit Ratio: 46.98%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 3, 3.5): Return: -0.0%, Hit Ratio: 46.67%, Max Drawdown: 0.03%
(30, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.0%, Hit Ratio: 47.65%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, -0.5, 3.5, 3): Return: 0.0%, Hit Ratio: 47.65%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: -0.0%, Hit Ratio: 47.33%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 3, 2.5): Return: 0.0%, Hit Ratio: 48.72%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 3, 3): Return: 0.0%, Hit Ratio: 48.72%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0, 3, 3.5): Return: -0.0%, Hit Ratio: 48.41%, Max Drawdown: 0.04%
(30, 1, 1.5, 0, 0.5, 3, 3.5): Return: 0.0%, Hit Ratio: 50.62%, Max Drawdown: 0.04%
(30, 1, 1.5, 0.5, 0, 3, 2.5): Return: -0.0%, Hit Ratio: 47.83%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 3, 3): Return: -0.0%, Hit Ratio: 47.83%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0, 3, 3.5): Return: -0.0%, Hit Ratio: 47.53%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 3, 2.5): Return: -0.0%, Hit Ratio: 53.08%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3, 3): Return: -0.0%, Hit Ratio: 53.08%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: -0.0%, Hit Ratio: 53.44%, Max Drawdown: 0.05%
