(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1.5, 1, 0, 0, 2.5, 3.5): Return: -0.19%, Hit Ratio: 40.86%, Max Drawdown: 0.2%
(100, 1.5, 1, 0, 0.5, 3, 3.5): Return: -0.19%, Hit Ratio: 37.86%, Max Drawdown: 0.2%
(100, 1.5, 1, 0.5, 0.5, 3, 3): Return: -0.19%, Hit Ratio: 35.58%, Max Drawdown: 0.2%
(100, 1.5, 1, 0.5, 0.5, 3.5, 3): Return: -0.19%, Hit Ratio: 36.19%, Max Drawdown: 0.2%
(100, 1.5, 1.5, -0.5, 0, 2.5, 3): Return: -0.19%, Hit Ratio: 37.5%, Max Drawdown: 0.2%
(100, 1.5, 1.5, -0.5, 0, 3, 3.5): Return: -0.19%, Hit Ratio: 38.81%, Max Drawdown: 0.21%
(100, 1.5, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.19%, Hit Ratio: 39.71%, Max Drawdown: 0.21%
(100, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.19%, Hit Ratio: 35.53%, Max Drawdown: 0.22%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.19%, Hit Ratio: 36.36%, Max Drawdown: 0.21%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: -0.19%, Hit Ratio: 35.53%, Max Drawdown: 0.21%
(100, 1.5, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.19%, Hit Ratio: 33.77%, Max Drawdown: 0.22%
(100, 1.5, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.19%, Hit Ratio: 34.62%, Max Drawdown: 0.22%
(100, 1.5, 2, -0.5, 0, 2.5, 3.5): Return: -0.19%, Hit Ratio: 39.22%, Max Drawdown: 0.21%
(100, 1.5, 2, -0.5, 0.5, 2.5, 3): Return: -0.19%, Hit Ratio: 36.54%, Max Drawdown: 0.2%
(100, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: -0.19%, Hit Ratio: 31.48%, Max Drawdown: 0.21%
(100, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: -0.19%, Hit Ratio: 33.87%, Max Drawdown: 0.22%
(100, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.19%, Hit Ratio: 34.92%, Max Drawdown: 0.22%
(100, 1.5, 2, 0.5, 0, 2.5, 3): Return: -0.19%, Hit Ratio: 29.63%, Max Drawdown: 0.21%
(100, 2, 1, -0.5, 0, 2.5, 3): Return: -0.19%, Hit Ratio: 42.47%, Max Drawdown: 0.2%
(100, 2, 1, 0, -0.5, 2.5, 3.5): Return: -0.19%, Hit Ratio: 44.59%, Max Drawdown: 0.19%
(100, 2, 1, 0, 0.5, 3.5, 3.5): Return: -0.19%, Hit Ratio: 43.02%, Max Drawdown: 0.19%
(100, 2, 1, 0.5, -0.5, 2.5, 3): Return: -0.19%, Hit Ratio: 35.53%, Max Drawdown: 0.19%
(100, 2, 1, 0.5, 0, 2.5, 3): Return: -0.19%, Hit Ratio: 37.66%, Max Drawdown: 0.19%
(100, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.19%, Hit Ratio: 41.18%, Max Drawdown: 0.2%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.19%, Hit Ratio: 42.31%, Max Drawdown: 0.2%
(100, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.19%, Hit Ratio: 45.45%, Max Drawdown: 0.19%
(30, 1, 1, -0.5, 0, 3, 2.5): Return: -0.2%, Hit Ratio: 40.28%, Max Drawdown: 0.24%
(30, 1, 1, -0.5, 0, 3, 3): Return: -0.2%, Hit Ratio: 40.41%, Max Drawdown: 0.25%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: -0.2%, Hit Ratio: 40.67%, Max Drawdown: 0.26%
(30, 1, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.2%, Hit Ratio: 37.58%, Max Drawdown: 0.24%
(30, 1, 1, 0, 0, 2.5, 3.5): Return: -0.2%, Hit Ratio: 40.38%, Max Drawdown: 0.25%
(30, 1, 1, 0, 0.5, 3, 2.5): Return: -0.2%, Hit Ratio: 40.12%, Max Drawdown: 0.23%
(30, 1, 1, 0, 0.5, 3, 3): Return: -0.2%, Hit Ratio: 40.49%, Max Drawdown: 0.24%
(30, 1, 1, 0, 0.5, 3.5, 3): Return: -0.2%, Hit Ratio: 40.24%, Max Drawdown: 0.24%
(30, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -0.2%, Hit Ratio: 38.64%, Max Drawdown: 0.28%
(30, 1, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.2%, Hit Ratio: 36.57%, Max Drawdown: 0.23%
(30, 1, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.2%, Hit Ratio: 38.41%, Max Drawdown: 0.24%
(30, 1, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.2%, Hit Ratio: 38.13%, Max Drawdown: 0.24%
(30, 1.5, 1, -0.5, 0, 2.5, 2.5): Return: -0.2%, Hit Ratio: 40.19%, Max Drawdown: 0.27%
(30, 1.5, 1, -0.5, 0, 2.5, 3): Return: -0.2%, Hit Ratio: 40.37%, Max Drawdown: 0.27%
(30, 1.5, 1, -0.5, 0, 3, 3): Return: -0.2%, Hit Ratio: 41.82%, Max Drawdown: 0.27%
(30, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: -0.2%, Hit Ratio: 40.71%, Max Drawdown: 0.29%
(30, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: -0.2%, Hit Ratio: 38.14%, Max Drawdown: 0.27%
(30, 1.5, 1, 0.5, 0, 3, 3.5): Return: -0.2%, Hit Ratio: 44.44%, Max Drawdown: 0.28%
(30, 1.5, 1, 0.5, 0, 3.5, 3.5): Return: -0.2%, Hit Ratio: 44.07%, Max Drawdown: 0.28%
(30, 2, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.2%, Hit Ratio: 37.11%, Max Drawdown: 0.22%
(30, 2, 1, 0.5, -0.5, 3, 3.5): Return: -0.2%, Hit Ratio: 39.8%, Max Drawdown: 0.22%
(30, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.2%, Hit Ratio: 40.0%, Max Drawdown: 0.21%
(30, 2, 1.5, -0.5, 0, 2.5, 3): Return: -0.2%, Hit Ratio: 37.78%, Max Drawdown: 0.22%
(30, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.2%, Hit Ratio: 34.62%, Max Drawdown: 0.21%
(30, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.2%, Hit Ratio: 37.74%, Max Drawdown: 0.21%
(30, 2, 1.5, 0, 0, 2.5, 3): Return: -0.2%, Hit Ratio: 36.96%, Max Drawdown: 0.21%
(30, 2, 1.5, 0, 0.5, 2.5, 3.5): Return: -0.2%, Hit Ratio: 38.46%, Max Drawdown: 0.2%
(30, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.2%, Hit Ratio: 36.54%, Max Drawdown: 0.21%
(60, 1, 1, 0.5, 0, 2.5, 3.5): Return: -0.2%, Hit Ratio: 40.56%, Max Drawdown: 0.25%
(60, 2, 1, -0.5, -0.5, 3, 2.5): Return: -0.2%, Hit Ratio: 45.68%, Max Drawdown: 0.22%
(60, 2, 1, -0.5, -0.5, 3, 3): Return: -0.2%, Hit Ratio: 45.12%, Max Drawdown: 0.23%
(60, 2, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.2%, Hit Ratio: 45.12%, Max Drawdown: 0.22%
(60, 2, 1, -0.5, -0.5, 3.5, 3): Return: -0.2%, Hit Ratio: 44.58%, Max Drawdown: 0.23%
(60, 2, 1, 0, -0.5, 3, 3.5): Return: -0.2%, Hit Ratio: 46.59%, Max Drawdown: 0.24%
(60, 2, 1, 0, -0.5, 3.5, 3.5): Return: -0.2%, Hit Ratio: 46.07%, Max Drawdown: 0.25%
(60, 2, 1, 0, 0, 3, 3.5): Return: -0.2%, Hit Ratio: 42.86%, Max Drawdown: 0.25%
(60, 2, 1, 0.5, 0, 2.5, 3.5): Return: -0.2%, Hit Ratio: 40.66%, Max Drawdown: 0.26%
(60, 2, 1, 0.5, 0.5, 3, 2.5): Return: -0.2%, Hit Ratio: 41.11%, Max Drawdown: 0.24%
(60, 2, 1, 0.5, 0.5, 3, 3): Return: -0.2%, Hit Ratio: 41.76%, Max Drawdown: 0.23%
(60, 2, 1, 0.5, 0.5, 3, 3.5): Return: -0.2%, Hit Ratio: 41.94%, Max Drawdown: 0.23%
(60, 2, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.2%, Hit Ratio: 41.49%, Max Drawdown: 0.24%
(100, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: -0.2%, Hit Ratio: 36.89%, Max Drawdown: 0.21%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.2%, Hit Ratio: 37.86%, Max Drawdown: 0.21%
(100, 1.5, 1, 0, 0.5, 2.5, 3): Return: -0.2%, Hit Ratio: 35.35%, Max Drawdown: 0.21%
(100, 1.5, 1, 0.5, -0.5, 3, 3.5): Return: -0.2%, Hit Ratio: 36.27%, Max Drawdown: 0.23%
(100, 1.5, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.2%, Hit Ratio: 36.27%, Max Drawdown: 0.23%
(100, 1.5, 1, 0.5, 0, 3, 3.5): Return: -0.2%, Hit Ratio: 37.86%, Max Drawdown: 0.22%
(100, 1.5, 1, 0.5, 0, 3.5, 3.5): Return: -0.2%, Hit Ratio: 37.86%, Max Drawdown: 0.22%
(100, 1.5, 2, -0.5, -0.5, 2.5, 3.5): Return: -0.2%, Hit Ratio: 35.29%, Max Drawdown: 0.22%
(100, 1.5, 2, 0.5, -0.5, 2.5, 3): Return: -0.2%, Hit Ratio: 27.78%, Max Drawdown: 0.22%
(100, 2, 1, -0.5, 0, 3, 3.5): Return: -0.2%, Hit Ratio: 43.42%, Max Drawdown: 0.21%
(100, 2, 1, -0.5, 0, 3.5, 3.5): Return: -0.2%, Hit Ratio: 43.42%, Max Drawdown: 0.22%
(100, 2, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.2%, Hit Ratio: 39.53%, Max Drawdown: 0.2%
(100, 2, 1, 0, 0, 2.5, 3.5): Return: -0.2%, Hit Ratio: 42.67%, Max Drawdown: 0.21%
(100, 2, 1, 0, 0.5, 3, 3.5): Return: -0.2%, Hit Ratio: 41.86%, Max Drawdown: 0.2%
(100, 2, 1, 0.5, 0.5, 3, 3.5): Return: -0.2%, Hit Ratio: 38.37%, Max Drawdown: 0.21%
(100, 2, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.2%, Hit Ratio: 39.53%, Max Drawdown: 0.2%
(100, 2, 1.5, -0.5, 0, 2.5, 3): Return: -0.2%, Hit Ratio: 37.21%, Max Drawdown: 0.2%
(100, 2, 1.5, -0.5, 0, 3, 3.5): Return: -0.2%, Hit Ratio: 41.67%, Max Drawdown: 0.21%
(100, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.2%, Hit Ratio: 42.86%, Max Drawdown: 0.21%
(100, 2, 1.5, 0, 0, 2.5, 3): Return: -0.2%, Hit Ratio: 37.21%, Max Drawdown: 0.2%
(100, 2, 1.5, 0, 0, 3, 3.5): Return: -0.2%, Hit Ratio: 43.75%, Max Drawdown: 0.21%
(100, 2, 1.5, 0, 0, 3.5, 3.5): Return: -0.2%, Hit Ratio: 44.9%, Max Drawdown: 0.21%
(100, 2, 1.5, 0.5, 0, 3, 3.5): Return: -0.2%, Hit Ratio: 38.0%, Max Drawdown: 0.21%
(100, 2, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.2%, Hit Ratio: 39.22%, Max Drawdown: 0.21%
(100, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.2%, Hit Ratio: 39.29%, Max Drawdown: 0.21%
(100, 2, 2, 0, 0.5, 2.5, 3.5): Return: -0.2%, Hit Ratio: 39.29%, Max Drawdown: 0.2%
(100, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.2%, Hit Ratio: 35.71%, Max Drawdown: 0.2%
(30, 1, 1, -0.5, 0, 2.5, 2.5): Return: -0.21%, Hit Ratio: 38.89%, Max Drawdown: 0.25%
(30, 1, 1, -0.5, 0, 2.5, 3): Return: -0.21%, Hit Ratio: 39.04%, Max Drawdown: 0.26%
(30, 1, 1, -0.5, 0, 3, 3.5): Return: -0.21%, Hit Ratio: 40.27%, Max Drawdown: 0.26%
(30, 1, 1, -0.5, 0.5, 3, 2.5): Return: -0.21%, Hit Ratio: 37.18%, Max Drawdown: 0.25%
(30, 1, 1, -0.5, 0.5, 3.5, 3): Return: -0.21%, Hit Ratio: 37.74%, Max Drawdown: 0.25%
(30, 1, 1, 0, 0.5, 2.5, 2.5): Return: -0.21%, Hit Ratio: 38.27%, Max Drawdown: 0.24%
(30, 1, 1, 0, 0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 38.65%, Max Drawdown: 0.25%
(30, 1, 1, 0, 0.5, 3.5, 3.5): Return: -0.21%, Hit Ratio: 40.12%, Max Drawdown: 0.25%
(30, 1, 1, 0.5, -0.5, 3, 2.5): Return: -0.21%, Hit Ratio: 40.25%, Max Drawdown: 0.29%
(30, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.21%, Hit Ratio: 40.0%, Max Drawdown: 0.3%
(30, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.21%, Hit Ratio: 39.76%, Max Drawdown: 0.25%
(30, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.21%, Hit Ratio: 38.93%, Max Drawdown: 0.27%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: -0.21%, Hit Ratio: 38.06%, Max Drawdown: 0.29%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 36.03%, Max Drawdown: 0.24%
(30, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.21%, Hit Ratio: 37.29%, Max Drawdown: 0.28%
(30, 1.5, 1, 0.5, 0, 2.5, 3.5): Return: -0.21%, Hit Ratio: 42.74%, Max Drawdown: 0.28%
(30, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.21%, Hit Ratio: 40.38%, Max Drawdown: 0.22%
(30, 2, 1.5, 0, 0, 3, 3.5): Return: -0.21%, Hit Ratio: 41.18%, Max Drawdown: 0.23%
(30, 2, 1.5, 0, 0, 3.5, 3.5): Return: -0.21%, Hit Ratio: 41.51%, Max Drawdown: 0.23%
(60, 1, 1, 0.5, 0, 3.5, 3.5): Return: -0.21%, Hit Ratio: 40.97%, Max Drawdown: 0.26%
(60, 2, 1, -0.5, 0, 2.5, 2.5): Return: -0.21%, Hit Ratio: 40.0%, Max Drawdown: 0.25%
(60, 2, 1, -0.5, 0, 2.5, 3): Return: -0.21%, Hit Ratio: 40.7%, Max Drawdown: 0.24%
(60, 2, 1, 0, -0.5, 3, 2.5): Return: -0.21%, Hit Ratio: 48.24%, Max Drawdown: 0.25%
(60, 2, 1, 0, -0.5, 3, 3): Return: -0.21%, Hit Ratio: 47.67%, Max Drawdown: 0.25%
(60, 2, 1, 0, 0, 3.5, 3.5): Return: -0.21%, Hit Ratio: 42.39%, Max Drawdown: 0.25%
(60, 2, 1, 0, 0.5, 3, 2.5): Return: -0.21%, Hit Ratio: 41.11%, Max Drawdown: 0.24%
(60, 2, 1, 0, 0.5, 3, 3): Return: -0.21%, Hit Ratio: 41.76%, Max Drawdown: 0.24%
(60, 2, 1, 0, 0.5, 3, 3.5): Return: -0.21%, Hit Ratio: 40.86%, Max Drawdown: 0.24%
(60, 2, 1, 0, 0.5, 3.5, 3): Return: -0.21%, Hit Ratio: 41.3%, Max Drawdown: 0.24%
(60, 2, 1, 0, 0.5, 3.5, 3.5): Return: -0.21%, Hit Ratio: 40.43%, Max Drawdown: 0.24%
(60, 2, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.21%, Hit Ratio: 40.66%, Max Drawdown: 0.24%
(60, 2, 1, 0.5, 0.5, 3.5, 3): Return: -0.21%, Hit Ratio: 41.3%, Max Drawdown: 0.24%
(100, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: -0.21%, Hit Ratio: 40.66%, Max Drawdown: 0.22%
(100, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 35.35%, Max Drawdown: 0.22%
(100, 1.5, 1, 0.5, 0, 2.5, 3): Return: -0.21%, Hit Ratio: 35.05%, Max Drawdown: 0.22%
(100, 1.5, 1, 0.5, 0.5, 3, 3.5): Return: -0.21%, Hit Ratio: 34.91%, Max Drawdown: 0.23%
(100, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.21%, Hit Ratio: 35.85%, Max Drawdown: 0.22%
(100, 1.5, 1.5, 0, 0, 2.5, 3.5): Return: -0.21%, Hit Ratio: 34.78%, Max Drawdown: 0.22%
(100, 1.5, 1.5, 0, 0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 30.43%, Max Drawdown: 0.22%
(100, 1.5, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 30.43%, Max Drawdown: 0.22%
(100, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: -0.21%, Hit Ratio: 34.21%, Max Drawdown: 0.23%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: -0.21%, Hit Ratio: 35.06%, Max Drawdown: 0.23%
(100, 1.5, 2, 0, 0.5, 2.5, 3.5): Return: -0.21%, Hit Ratio: 32.73%, Max Drawdown: 0.22%
(100, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 27.78%, Max Drawdown: 0.23%
(100, 2, 1, -0.5, 0.5, 3, 3.5): Return: -0.21%, Hit Ratio: 38.37%, Max Drawdown: 0.21%
(100, 2, 1, 0, 0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 38.27%, Max Drawdown: 0.21%
(100, 2, 1, 0.5, 0.5, 2.5, 3): Return: -0.21%, Hit Ratio: 35.8%, Max Drawdown: 0.22%
(100, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.21%, Hit Ratio: 34.78%, Max Drawdown: 0.22%
(100, 2, 1.5, 0.5, 0, 2.5, 3): Return: -0.21%, Hit Ratio: 31.82%, Max Drawdown: 0.21%
(30, 1, 1, -0.5, 0, 2.5, 3.5): Return: -0.22%, Hit Ratio: 38.93%, Max Drawdown: 0.27%
(30, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.22%, Hit Ratio: 35.9%, Max Drawdown: 0.26%
(30, 1, 1, -0.5, 0.5, 3, 3): Return: -0.22%, Hit Ratio: 37.34%, Max Drawdown: 0.25%
(30, 1, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.22%, Hit Ratio: 37.65%, Max Drawdown: 0.26%
(30, 1, 1, 0, 0.5, 3, 3.5): Return: -0.22%, Hit Ratio: 40.36%, Max Drawdown: 0.25%
(30, 1, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.22%, Hit Ratio: 38.61%, Max Drawdown: 0.3%
(30, 1, 1, 0.5, -0.5, 3, 3): Return: -0.22%, Hit Ratio: 40.0%, Max Drawdown: 0.3%
(30, 1, 1, 0.5, -0.5, 3.5, 3): Return: -0.22%, Hit Ratio: 39.75%, Max Drawdown: 0.3%
(30, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.22%, Hit Ratio: 38.41%, Max Drawdown: 0.26%
(30, 1, 1, 0.5, 0.5, 3, 2.5): Return: -0.22%, Hit Ratio: 40.0%, Max Drawdown: 0.25%
(30, 1, 1, 0.5, 0.5, 3, 3): Return: -0.22%, Hit Ratio: 40.36%, Max Drawdown: 0.26%
(30, 1, 1, 0.5, 0.5, 3.5, 3): Return: -0.22%, Hit Ratio: 40.12%, Max Drawdown: 0.25%
(30, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.22%, Hit Ratio: 36.92%, Max Drawdown: 0.28%
(30, 1, 1.5, 0.5, -0.5, 3, 3): Return: -0.22%, Hit Ratio: 38.35%, Max Drawdown: 0.28%
(30, 1, 1.5, 0.5, 0, 3, 2.5): Return: -0.22%, Hit Ratio: 40.46%, Max Drawdown: 0.26%
(30, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.22%, Hit Ratio: 40.15%, Max Drawdown: 0.27%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.22%, Hit Ratio: 35.97%, Max Drawdown: 0.26%
(30, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: -0.22%, Hit Ratio: 39.29%, Max Drawdown: 0.29%
(30, 1.5, 1, -0.5, 0, 3, 3.5): Return: -0.22%, Hit Ratio: 40.18%, Max Drawdown: 0.29%
(30, 2, 1, 0, 0, 3, 2.5): Return: -0.22%, Hit Ratio: 45.65%, Max Drawdown: 0.24%
(30, 2, 1, 0, 0, 3.5, 2.5): Return: -0.22%, Hit Ratio: 45.74%, Max Drawdown: 0.24%
(30, 2, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.22%, Hit Ratio: 42.57%, Max Drawdown: 0.24%
(30, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.22%, Hit Ratio: 36.73%, Max Drawdown: 0.24%
(30, 2, 1.5, -0.5, 0, 3, 3.5): Return: -0.22%, Hit Ratio: 40.0%, Max Drawdown: 0.24%
(30, 2, 1.5, 0, 0, 2.5, 3.5): Return: -0.22%, Hit Ratio: 36.0%, Max Drawdown: 0.23%
(60, 2, 1, 0, -0.5, 3.5, 2.5): Return: -0.22%, Hit Ratio: 47.67%, Max Drawdown: 0.25%
(60, 2, 1, 0, -0.5, 3.5, 3): Return: -0.22%, Hit Ratio: 47.13%, Max Drawdown: 0.26%
(60, 2, 1, 0, 0, 3, 3): Return: -0.22%, Hit Ratio: 43.82%, Max Drawdown: 0.25%
(60, 2, 1, 0, 0.5, 3.5, 2.5): Return: -0.22%, Hit Ratio: 40.66%, Max Drawdown: 0.25%
(60, 2, 1, 0.5, -0.5, 3, 2.5): Return: -0.22%, Hit Ratio: 42.05%, Max Drawdown: 0.25%
(60, 2, 1, 0.5, -0.5, 3, 3): Return: -0.22%, Hit Ratio: 41.57%, Max Drawdown: 0.26%
(60, 2, 1, 0.5, 0, 3, 2.5): Return: -0.22%, Hit Ratio: 40.45%, Max Drawdown: 0.26%
(60, 2, 1, 0.5, 0, 3, 3): Return: -0.22%, Hit Ratio: 41.11%, Max Drawdown: 0.26%
(100, 1.5, 1, 0.5, -0.5, 2.5, 3): Return: -0.22%, Hit Ratio: 33.33%, Max Drawdown: 0.23%
(100, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.22%, Hit Ratio: 36.36%, Max Drawdown: 0.23%
(100, 1.5, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.22%, Hit Ratio: 32.35%, Max Drawdown: 0.23%
(100, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.22%, Hit Ratio: 35.19%, Max Drawdown: 0.23%
(100, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: -0.22%, Hit Ratio: 28.57%, Max Drawdown: 0.24%
(100, 2, 1, -0.5, 0.5, 2.5, 3): Return: -0.22%, Hit Ratio: 35.8%, Max Drawdown: 0.22%
(100, 2, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.22%, Hit Ratio: 34.62%, Max Drawdown: 0.22%
(100, 2, 1, 0.5, 0, 2.5, 3.5): Return: -0.22%, Hit Ratio: 36.71%, Max Drawdown: 0.22%
(100, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.22%, Hit Ratio: 35.56%, Max Drawdown: 0.22%
(100, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.22%, Hit Ratio: 33.33%, Max Drawdown: 0.22%
(100, 2, 1.5, 0, 0.5, 2.5, 3): Return: -0.22%, Hit Ratio: 33.33%, Max Drawdown: 0.22%
(100, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.22%, Hit Ratio: 31.11%, Max Drawdown: 0.22%
(30, 1, 1, -0.5, 0.5, 2.5, 3): Return: -0.23%, Hit Ratio: 36.08%, Max Drawdown: 0.26%
(30, 1, 1, -0.5, 0.5, 3, 3.5): Return: -0.23%, Hit Ratio: 37.27%, Max Drawdown: 0.27%
(30, 1, 1, 0, 0.5, 2.5, 3.5): Return: -0.23%, Hit Ratio: 38.55%, Max Drawdown: 0.26%
(30, 1, 1, 0.5, -0.5, 2.5, 3): Return: -0.23%, Hit Ratio: 38.36%, Max Drawdown: 0.31%
(30, 1, 1, 0.5, -0.5, 3, 3.5): Return: -0.23%, Hit Ratio: 40.12%, Max Drawdown: 0.31%
(30, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.23%, Hit Ratio: 39.88%, Max Drawdown: 0.32%
(30, 1, 1, 0.5, 0, 3, 2.5): Return: -0.23%, Hit Ratio: 43.12%, Max Drawdown: 0.28%
(30, 1, 1, 0.5, 0, 3.5, 2.5): Return: -0.23%, Hit Ratio: 42.86%, Max Drawdown: 0.28%
(30, 1, 1, 0.5, 0, 3.5, 3): Return: -0.23%, Hit Ratio: 43.21%, Max Drawdown: 0.28%
(30, 1, 1, 0.5, 0.5, 2.5, 3): Return: -0.23%, Hit Ratio: 38.79%, Max Drawdown: 0.26%
(30, 1, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.23%, Hit Ratio: 40.24%, Max Drawdown: 0.27%
(30, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.23%, Hit Ratio: 36.36%, Max Drawdown: 0.29%
(30, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.23%, Hit Ratio: 38.52%, Max Drawdown: 0.3%
(30, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.23%, Hit Ratio: 38.24%, Max Drawdown: 0.3%
(30, 1, 1.5, 0.5, 0, 3, 3): Return: -0.23%, Hit Ratio: 39.85%, Max Drawdown: 0.27%
(30, 1, 1.5, 0.5, 0, 3.5, 3): Return: -0.23%, Hit Ratio: 39.55%, Max Drawdown: 0.28%
(30, 2, 1, 0, 0, 2.5, 2.5): Return: -0.23%, Hit Ratio: 42.22%, Max Drawdown: 0.25%
(30, 2, 1, 0, 0, 3, 3): Return: -0.23%, Hit Ratio: 45.16%, Max Drawdown: 0.25%
(30, 2, 1, 0, 0, 3.5, 3): Return: -0.23%, Hit Ratio: 45.26%, Max Drawdown: 0.24%
(30, 2, 1, 0, 0.5, 3, 2.5): Return: -0.23%, Hit Ratio: 43.88%, Max Drawdown: 0.25%
(30, 2, 1, 0, 0.5, 3.5, 2.5): Return: -0.23%, Hit Ratio: 44.0%, Max Drawdown: 0.24%
(30, 2, 1, 0, 0.5, 3.5, 3): Return: -0.23%, Hit Ratio: 43.56%, Max Drawdown: 0.25%
(30, 2, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.23%, Hit Ratio: 40.21%, Max Drawdown: 0.24%
(30, 2, 1, 0.5, 0.5, 3, 2.5): Return: -0.23%, Hit Ratio: 42.42%, Max Drawdown: 0.24%
(30, 2, 1, 0.5, 0.5, 3, 3): Return: -0.23%, Hit Ratio: 42.0%, Max Drawdown: 0.25%
(30, 2, 1, 0.5, 0.5, 3.5, 3): Return: -0.23%, Hit Ratio: 42.16%, Max Drawdown: 0.24%
(60, 2, 1, -0.5, 0, 3.5, 3.5): Return: -0.23%, Hit Ratio: 39.13%, Max Drawdown: 0.26%
(60, 2, 1, -0.5, 0.5, 3, 3): Return: -0.23%, Hit Ratio: 37.36%, Max Drawdown: 0.26%
