(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(60, 1, 1, 0, 0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 51.94%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, -0.5, 2.5, 2.5): Return: 0.13%, Hit Ratio: 48.15%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, -0.5, 2.5, 3): Return: 0.13%, Hit Ratio: 48.15%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0, 2.5, 2.5): Return: 0.13%, Hit Ratio: 47.45%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0, 2.5, 3): Return: 0.13%, Hit Ratio: 47.45%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0, 2.5, 3.5): Return: 0.13%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0, 3, 2.5): Return: 0.13%, Hit Ratio: 48.92%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0, 3, 3): Return: 0.13%, Hit Ratio: 48.92%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0, 3, 3.5): Return: 0.13%, Hit Ratio: 51.09%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0, 3.5, 2.5): Return: 0.13%, Hit Ratio: 48.92%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0, 3.5, 3): Return: 0.13%, Hit Ratio: 48.92%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: 0.13%, Hit Ratio: 51.09%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0.5, 3, 3.5): Return: 0.13%, Hit Ratio: 51.09%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 51.09%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.13%, Hit Ratio: 55.24%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 3, 2.5): Return: 0.13%, Hit Ratio: 54.72%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 3, 3): Return: 0.13%, Hit Ratio: 54.21%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 3, 3.5): Return: 0.13%, Hit Ratio: 55.66%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.13%, Hit Ratio: 55.66%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 3.5, 3): Return: 0.13%, Hit Ratio: 55.14%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 56.6%, Max Drawdown: 0.03%
(60, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 53.51%, Max Drawdown: 0.02%
(60, 1, 2, 0, -0.5, 2.5, 2.5): Return: 0.13%, Hit Ratio: 58.33%, Max Drawdown: 0.02%
(60, 1, 2, 0, -0.5, 2.5, 3): Return: 0.13%, Hit Ratio: 57.73%, Max Drawdown: 0.02%
(60, 1, 2, 0, -0.5, 2.5, 3.5): Return: 0.13%, Hit Ratio: 58.76%, Max Drawdown: 0.02%
(60, 1, 2, 0, -0.5, 3, 3): Return: 0.13%, Hit Ratio: 59.6%, Max Drawdown: 0.02%
(60, 1, 2, 0, -0.5, 3, 3.5): Return: 0.13%, Hit Ratio: 59.18%, Max Drawdown: 0.02%
(60, 1, 2, 0, -0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 60.2%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0, 2.5, 2.5): Return: 0.13%, Hit Ratio: 55.67%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0, 3, 2.5): Return: 0.13%, Hit Ratio: 57.58%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0, 3, 3): Return: 0.13%, Hit Ratio: 57.0%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0, 3, 3.5): Return: 0.13%, Hit Ratio: 56.57%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0, 3.5, 2.5): Return: 0.13%, Hit Ratio: 58.59%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0, 3.5, 3): Return: 0.13%, Hit Ratio: 58.0%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0, 3.5, 3.5): Return: 0.13%, Hit Ratio: 57.58%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0.5, 3.5, 2.5): Return: 0.13%, Hit Ratio: 59.0%, Max Drawdown: 0.02%
(60, 1, 2, 0.5, -0.5, 2.5, 2.5): Return: 0.13%, Hit Ratio: 55.34%, Max Drawdown: 0.02%
(60, 1, 2, 0.5, -0.5, 2.5, 3.5): Return: 0.13%, Hit Ratio: 56.73%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, -0.5, 3, 2.5): Return: 0.13%, Hit Ratio: 57.14%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, -0.5, 3, 3): Return: 0.13%, Hit Ratio: 56.6%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, -0.5, 3, 3.5): Return: 0.13%, Hit Ratio: 57.14%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, -0.5, 3.5, 2.5): Return: 0.13%, Hit Ratio: 58.1%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, -0.5, 3.5, 3): Return: 0.13%, Hit Ratio: 57.55%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, -0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 58.1%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0, 2.5, 2.5): Return: 0.13%, Hit Ratio: 54.37%, Max Drawdown: 0.02%
(60, 1, 2, 0.5, 0, 3, 2.5): Return: 0.13%, Hit Ratio: 56.19%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0, 3, 3): Return: 0.13%, Hit Ratio: 55.66%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0, 3, 3.5): Return: 0.13%, Hit Ratio: 56.19%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0, 3.5, 2.5): Return: 0.13%, Hit Ratio: 57.14%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0, 3.5, 3): Return: 0.13%, Hit Ratio: 56.6%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0, 3.5, 3.5): Return: 0.13%, Hit Ratio: 57.14%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0.5, 2.5, 2.5): Return: 0.13%, Hit Ratio: 56.31%, Max Drawdown: 0.02%
(60, 1, 2, 0.5, 0.5, 3, 2.5): Return: 0.13%, Hit Ratio: 58.1%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0.5, 3.5, 2.5): Return: 0.13%, Hit Ratio: 59.05%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0.5, 3.5, 3): Return: 0.13%, Hit Ratio: 58.49%, Max Drawdown: 0.01%
(100, 1, 1, -0.5, 0.5, 2.5, 3): Return: 0.13%, Hit Ratio: 53.64%, Max Drawdown: 0.03%
(100, 1, 1, -0.5, 0.5, 2.5, 3.5): Return: 0.13%, Hit Ratio: 53.64%, Max Drawdown: 0.03%
(100, 1, 1, -0.5, 0.5, 3, 3): Return: 0.13%, Hit Ratio: 54.55%, Max Drawdown: 0.03%
(100, 1, 1, -0.5, 0.5, 3, 3.5): Return: 0.13%, Hit Ratio: 54.55%, Max Drawdown: 0.03%
(100, 1, 1, -0.5, 0.5, 3.5, 3): Return: 0.13%, Hit Ratio: 54.55%, Max Drawdown: 0.03%
(100, 1, 1, -0.5, 0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 54.55%, Max Drawdown: 0.03%
(100, 1, 1, 0, -0.5, 2.5, 2.5): Return: 0.13%, Hit Ratio: 54.21%, Max Drawdown: 0.04%
(100, 1, 1, 0, 0, 2.5, 2.5): Return: 0.13%, Hit Ratio: 52.73%, Max Drawdown: 0.04%
(100, 1, 1, 0, 0.5, 2.5, 2.5): Return: 0.13%, Hit Ratio: 49.12%, Max Drawdown: 0.03%
(100, 1, 1, 0, 0.5, 3, 2.5): Return: 0.13%, Hit Ratio: 50.43%, Max Drawdown: 0.03%
(100, 1, 1, 0, 0.5, 3.5, 2.5): Return: 0.13%, Hit Ratio: 50.43%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, -0.5, 2.5, 2.5): Return: 0.13%, Hit Ratio: 49.18%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, -0.5, 2.5, 3): Return: 0.13%, Hit Ratio: 50.41%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, -0.5, 2.5, 3.5): Return: 0.13%, Hit Ratio: 50.41%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, -0.5, 3, 2.5): Return: 0.13%, Hit Ratio: 50.82%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, -0.5, 3, 3): Return: 0.13%, Hit Ratio: 51.64%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, -0.5, 3, 3.5): Return: 0.13%, Hit Ratio: 51.64%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: 0.13%, Hit Ratio: 50.82%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, -0.5, 3.5, 3): Return: 0.13%, Hit Ratio: 51.64%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 51.64%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, 0, 2.5, 2.5): Return: 0.13%, Hit Ratio: 49.59%, Max Drawdown: 0.04%
(100, 1, 1, 0.5, 0, 2.5, 3): Return: 0.13%, Hit Ratio: 50.81%, Max Drawdown: 0.04%
(100, 1, 1, 0.5, 0, 2.5, 3.5): Return: 0.13%, Hit Ratio: 50.81%, Max Drawdown: 0.04%
(100, 1, 1, 0.5, 0, 3, 2.5): Return: 0.13%, Hit Ratio: 51.22%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, 0, 3, 3): Return: 0.13%, Hit Ratio: 52.03%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, 0, 3, 3.5): Return: 0.13%, Hit Ratio: 52.03%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, 0, 3.5, 2.5): Return: 0.13%, Hit Ratio: 51.22%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, 0, 3.5, 3): Return: 0.13%, Hit Ratio: 52.03%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, 0, 3.5, 3.5): Return: 0.13%, Hit Ratio: 52.03%, Max Drawdown: 0.03%
(100, 1, 1, 0.5, 0.5, 3, 2.5): Return: 0.13%, Hit Ratio: 49.59%, Max Drawdown: 0.04%
(100, 1, 1, 0.5, 0.5, 3, 3): Return: 0.13%, Hit Ratio: 50.41%, Max Drawdown: 0.04%
(100, 1, 1, 0.5, 0.5, 3, 3.5): Return: 0.13%, Hit Ratio: 50.41%, Max Drawdown: 0.04%
(100, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: 0.13%, Hit Ratio: 49.59%, Max Drawdown: 0.04%
(100, 1, 1, 0.5, 0.5, 3.5, 3): Return: 0.13%, Hit Ratio: 50.41%, Max Drawdown: 0.04%
(100, 1, 1, 0.5, 0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 50.41%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.13%, Hit Ratio: 59.52%, Max Drawdown: 0.03%
(100, 1, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 0.13%, Hit Ratio: 59.52%, Max Drawdown: 0.03%
(100, 1, 1.5, -0.5, -0.5, 3, 3): Return: 0.13%, Hit Ratio: 60.24%, Max Drawdown: 0.03%
(100, 1, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.13%, Hit Ratio: 60.24%, Max Drawdown: 0.03%
(100, 1, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.13%, Hit Ratio: 60.24%, Max Drawdown: 0.03%
(100, 1, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 60.24%, Max Drawdown: 0.03%
(100, 1.5, 1, -0.5, -0.5, 2.5, 3.5): Return: 0.13%, Hit Ratio: 56.34%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, -0.5, 3, 3.5): Return: 0.13%, Hit Ratio: 57.14%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, -0.5, 3.5, 3.5): Return: 0.13%, Hit Ratio: 57.14%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.12%, Hit Ratio: 54.9%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, -0.5, 3, 3): Return: 0.12%, Hit Ratio: 54.81%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.12%, Hit Ratio: 55.34%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.12%, Hit Ratio: 55.24%, Max Drawdown: 0.04%
(30, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: 0.12%, Hit Ratio: 54.78%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.12%, Hit Ratio: 55.17%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0, 2.5, 2.5): Return: 0.12%, Hit Ratio: 57.43%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0.5, 3, 2.5): Return: 0.12%, Hit Ratio: 58.33%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.12%, Hit Ratio: 58.72%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, 0.5, 3.5, 3): Return: 0.12%, Hit Ratio: 58.93%, Max Drawdown: 0.05%
(30, 1, 2, 0.5, 0, 2.5, 2.5): Return: 0.12%, Hit Ratio: 54.46%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.12%, Hit Ratio: 58.21%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.12%, Hit Ratio: 58.82%, Max Drawdown: 0.03%
(30, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.12%, Hit Ratio: 52.05%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: 0.12%, Hit Ratio: 54.67%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.12%, Hit Ratio: 55.26%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0, 2.5, 3.5): Return: 0.12%, Hit Ratio: 52.05%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0, 3, 3.5): Return: 0.12%, Hit Ratio: 54.67%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0, 3.5, 3.5): Return: 0.12%, Hit Ratio: 55.26%, Max Drawdown: 0.02%
(30, 2, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.12%, Hit Ratio: 56.52%, Max Drawdown: 0.02%
(30, 2, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.12%, Hit Ratio: 58.33%, Max Drawdown: 0.02%
(60, 1, 1, -0.5, 0, 2.5, 3): Return: 0.12%, Hit Ratio: 51.72%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 2.5, 3.5): Return: 0.12%, Hit Ratio: 53.04%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 3, 3): Return: 0.12%, Hit Ratio: 53.39%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 3, 3.5): Return: 0.12%, Hit Ratio: 54.31%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 3.5, 3): Return: 0.12%, Hit Ratio: 53.39%, Max Drawdown: 0.04%
(60, 1, 1, -0.5, 0, 3.5, 3.5): Return: 0.12%, Hit Ratio: 54.31%, Max Drawdown: 0.04%
(60, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: 0.12%, Hit Ratio: 48.55%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0.5, 2.5, 3): Return: 0.12%, Hit Ratio: 48.55%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0.5, 3, 2.5): Return: 0.12%, Hit Ratio: 48.92%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0.5, 3, 3): Return: 0.12%, Hit Ratio: 48.92%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: 0.12%, Hit Ratio: 48.92%, Max Drawdown: 0.03%
(60, 1, 1, 0.5, 0.5, 3.5, 3): Return: 0.12%, Hit Ratio: 48.92%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: 0.12%, Hit Ratio: 53.85%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, -0.5, 2.5, 3): Return: 0.12%, Hit Ratio: 53.33%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, 0, 2.5, 2.5): Return: 0.12%, Hit Ratio: 52.38%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, 0, 2.5, 3.5): Return: 0.12%, Hit Ratio: 53.77%, Max Drawdown: 0.02%
(60, 1, 1.5, 0, 0, 3, 2.5): Return: 0.12%, Hit Ratio: 53.27%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, 0, 3, 3): Return: 0.12%, Hit Ratio: 52.78%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, 0, 3, 3.5): Return: 0.12%, Hit Ratio: 54.21%, Max Drawdown: 0.02%
(60, 1, 1.5, 0, 0, 3.5, 2.5): Return: 0.12%, Hit Ratio: 54.21%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, 0, 3.5, 3): Return: 0.12%, Hit Ratio: 53.7%, Max Drawdown: 0.03%
(60, 1, 1.5, 0, 0, 3.5, 3.5): Return: 0.12%, Hit Ratio: 55.14%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 0.12%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.12%, Hit Ratio: 49.56%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 0.12%, Hit Ratio: 52.21%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.12%, Hit Ratio: 50.88%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, -0.5, 3, 3): Return: 0.12%, Hit Ratio: 50.43%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.12%, Hit Ratio: 52.63%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.12%, Hit Ratio: 51.75%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.12%, Hit Ratio: 51.3%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, 0, 2.5, 2.5): Return: 0.12%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, 0, 2.5, 3.5): Return: 0.12%, Hit Ratio: 52.21%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, 0, 3, 2.5): Return: 0.12%, Hit Ratio: 50.88%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, 0, 3, 3.5): Return: 0.12%, Hit Ratio: 52.63%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.12%, Hit Ratio: 51.75%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, 0, 3.5, 3): Return: 0.12%, Hit Ratio: 51.3%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.12%, Hit Ratio: 53.51%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 0.12%, Hit Ratio: 50.89%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, 0.5, 3, 2.5): Return: 0.12%, Hit Ratio: 51.75%, Max Drawdown: 0.02%
(60, 1, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 0.12%, Hit Ratio: 52.63%, Max Drawdown: 0.02%
(60, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.12%, Hit Ratio: 56.99%, Max Drawdown: 0.02%
(60, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.12%, Hit Ratio: 57.45%, Max Drawdown: 0.02%
(60, 1, 2, -0.5, 0.5, 3, 2.5): Return: 0.12%, Hit Ratio: 58.95%, Max Drawdown: 0.02%
(60, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.12%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(60, 1, 2, -0.5, 0.5, 3.5, 3): Return: 0.12%, Hit Ratio: 59.38%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0, 2.5, 3): Return: 0.12%, Hit Ratio: 55.1%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0, 2.5, 3.5): Return: 0.12%, Hit Ratio: 56.12%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0.5, 2.5, 2.5): Return: 0.12%, Hit Ratio: 56.12%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0.5, 2.5, 3.5): Return: 0.12%, Hit Ratio: 56.57%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0.5, 3, 2.5): Return: 0.12%, Hit Ratio: 58.0%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0.5, 3, 3): Return: 0.12%, Hit Ratio: 57.43%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0.5, 3.5, 3): Return: 0.12%, Hit Ratio: 58.42%, Max Drawdown: 0.02%
(60, 1, 2, 0, 0.5, 3.5, 3.5): Return: 0.12%, Hit Ratio: 58.0%, Max Drawdown: 0.02%
(60, 1, 2, 0.5, -0.5, 2.5, 3): Return: 0.12%, Hit Ratio: 54.81%, Max Drawdown: 0.02%
(60, 1, 2, 0.5, 0, 2.5, 3): Return: 0.12%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(60, 1, 2, 0.5, 0, 2.5, 3.5): Return: 0.12%, Hit Ratio: 55.77%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0.5, 2.5, 3): Return: 0.12%, Hit Ratio: 55.77%, Max Drawdown: 0.02%
(60, 1, 2, 0.5, 0.5, 2.5, 3.5): Return: 0.12%, Hit Ratio: 57.69%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0.5, 3, 3): Return: 0.12%, Hit Ratio: 57.55%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0.5, 3, 3.5): Return: 0.12%, Hit Ratio: 58.1%, Max Drawdown: 0.01%
(60, 1, 2, 0.5, 0.5, 3.5, 3.5): Return: 0.12%, Hit Ratio: 59.05%, Max Drawdown: 0.01%
(100, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: 0.12%, Hit Ratio: 52.73%, Max Drawdown: 0.04%
(100, 1, 1, -0.5, 0.5, 3, 2.5): Return: 0.12%, Hit Ratio: 54.05%, Max Drawdown: 0.04%
(100, 1, 1, -0.5, 0.5, 3.5, 2.5): Return: 0.12%, Hit Ratio: 54.05%, Max Drawdown: 0.04%
(100, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: 0.12%, Hit Ratio: 47.97%, Max Drawdown: 0.04%
(100, 1, 1, 0.5, 0.5, 2.5, 3): Return: 0.12%, Hit Ratio: 49.19%, Max Drawdown: 0.04%
(100, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: 0.12%, Hit Ratio: 49.19%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.12%, Hit Ratio: 60.0%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.12%, Hit Ratio: 61.18%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.12%, Hit Ratio: 61.18%, Max Drawdown: 0.04%
(100, 1, 1.5, -0.5, 0, 3, 3): Return: 0.12%, Hit Ratio: 57.78%, Max Drawdown: 0.02%
(100, 1, 1.5, -0.5, 0, 3, 3.5): Return: 0.12%, Hit Ratio: 57.78%, Max Drawdown: 0.02%
(100, 1, 1.5, -0.5, 0, 3.5, 3): Return: 0.12%, Hit Ratio: 57.78%, Max Drawdown: 0.02%
(100, 1, 1.5, -0.5, 0, 3.5, 3.5): Return: 0.12%, Hit Ratio: 57.78%, Max Drawdown: 0.02%
(100, 1, 1.5, 0, -0.5, 3, 3.5): Return: 0.12%, Hit Ratio: 57.89%, Max Drawdown: 0.02%
(100, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.12%, Hit Ratio: 57.89%, Max Drawdown: 0.02%
(100, 1, 1.5, 0, 0, 3, 3): Return: 0.12%, Hit Ratio: 56.12%, Max Drawdown: 0.02%
(100, 1, 1.5, 0, 0, 3, 3.5): Return: 0.12%, Hit Ratio: 56.12%, Max Drawdown: 0.02%
(100, 1, 1.5, 0, 0, 3.5, 3): Return: 0.12%, Hit Ratio: 56.12%, Max Drawdown: 0.02%
(100, 1, 1.5, 0, 0, 3.5, 3.5): Return: 0.12%, Hit Ratio: 56.12%, Max Drawdown: 0.02%
(100, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 0.12%, Hit Ratio: 52.83%, Max Drawdown: 0.02%
(100, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 0.12%, Hit Ratio: 53.27%, Max Drawdown: 0.01%
(100, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.12%, Hit Ratio: 54.72%, Max Drawdown: 0.01%
(100, 1, 1.5, 0.5, -0.5, 3, 3): Return: 0.12%, Hit Ratio: 54.72%, Max Drawdown: 0.01%
(100, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.12%, Hit Ratio: 54.72%, Max Drawdown: 0.01%
(100, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.12%, Hit Ratio: 54.72%, Max Drawdown: 0.01%
(100, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.12%, Hit Ratio: 54.72%, Max Drawdown: 0.01%
(100, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.12%, Hit Ratio: 54.72%, Max Drawdown: 0.01%
(100, 1, 1.5, 0.5, 0, 2.5, 2.5): Return: 0.12%, Hit Ratio: 53.27%, Max Drawdown: 0.02%
(100, 1, 1.5, 0.5, 0, 2.5, 3.5): Return: 0.12%, Hit Ratio: 53.7%, Max Drawdown: 0.02%
(100, 1, 1.5, 0.5, 0, 3, 2.5): Return: 0.12%, Hit Ratio: 55.14%, Max Drawdown: 0.02%
(100, 1, 1.5, 0.5, 0, 3, 3): Return: 0.12%, Hit Ratio: 55.14%, Max Drawdown: 0.02%
(100, 1, 1.5, 0.5, 0, 3, 3.5): Return: 0.12%, Hit Ratio: 55.14%, Max Drawdown: 0.02%
(100, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.12%, Hit Ratio: 55.14%, Max Drawdown: 0.02%
(100, 1, 1.5, 0.5, 0, 3.5, 3): Return: 0.12%, Hit Ratio: 55.14%, Max Drawdown: 0.02%
(100, 1, 1.5, 0.5, 0, 3.5, 3.5): Return: 0.12%, Hit Ratio: 55.14%, Max Drawdown: 0.02%
