(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: 1.49%, Hit Ratio: 76.0%, Max Drawdown: 0.69%
(100, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: 1.49%, Hit Ratio: 71.43%, Max Drawdown: 0.69%
(100, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 1.49%, Hit Ratio: 71.43%, Max Drawdown: 0.69%
(100, 2, 1.5, -0.5, 0.5, 3, 3): Return: 1.49%, Hit Ratio: 75.0%, Max Drawdown: 0.69%
(100, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: 1.49%, Hit Ratio: 75.0%, Max Drawdown: 0.69%
(100, 2, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 1.49%, Hit Ratio: 77.78%, Max Drawdown: 0.69%
(30, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: 1.48%, Hit Ratio: 70.59%, Max Drawdown: 0.69%
(30, 1.5, 2, 0, 0.5, 2.5, 3): Return: 1.48%, Hit Ratio: 68.0%, Max Drawdown: 0.69%
(30, 1.5, 2, 0, -0.5, 3, 2.5): Return: 1.47%, Hit Ratio: 64.44%, Max Drawdown: 0.69%
(30, 1.5, 1, -0.5, 0, 2.5, 2.5): Return: 1.46%, Hit Ratio: 69.51%, Max Drawdown: 0.69%
(100, 2, 1.5, 0, 0, 2.5, 2.5): Return: 1.46%, Hit Ratio: 76.0%, Max Drawdown: 0.69%
(100, 2, 1.5, 0, 0, 3, 2.5): Return: 1.46%, Hit Ratio: 76.0%, Max Drawdown: 0.69%
(100, 2, 1.5, 0, 0.5, 2.5, 2.5): Return: 1.46%, Hit Ratio: 74.07%, Max Drawdown: 0.69%
(100, 2, 1.5, 0, 0.5, 3, 2.5): Return: 1.46%, Hit Ratio: 77.78%, Max Drawdown: 0.69%
(30, 1.5, 1, 0, -0.5, 2.5, 3.5): Return: 1.45%, Hit Ratio: 66.27%, Max Drawdown: 0.69%
(30, 1.5, 1.5, 0, 0.5, 2.5, 3.5): Return: 1.45%, Hit Ratio: 66.15%, Max Drawdown: 0.69%
(30, 1.5, 2, -0.5, 0, 3.5, 2.5): Return: 1.45%, Hit Ratio: 70.21%, Max Drawdown: 0.69%
(30, 2, 2, 0, 0.5, 2.5, 3.5): Return: 1.45%, Hit Ratio: 84.62%, Max Drawdown: 0.69%
(60, 1, 1, -0.5, 0, 2.5, 3.5): Return: 1.45%, Hit Ratio: 78.89%, Max Drawdown: 1.23%
(30, 1.5, 1, 0, 0.5, 2.5, 3.5): Return: 1.44%, Hit Ratio: 68.37%, Max Drawdown: 0.69%
(60, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 1.44%, Hit Ratio: 76.84%, Max Drawdown: 0.69%
(100, 2, 1.5, -0.5, 0, 2.5, 2.5): Return: 1.44%, Hit Ratio: 75.0%, Max Drawdown: 0.69%
(100, 2, 1.5, -0.5, 0, 3, 2.5): Return: 1.44%, Hit Ratio: 75.0%, Max Drawdown: 0.69%
(100, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 1.44%, Hit Ratio: 73.08%, Max Drawdown: 0.69%
(100, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: 1.44%, Hit Ratio: 76.92%, Max Drawdown: 0.69%
(30, 2, 1, 0.5, 0, 2.5, 2.5): Return: 1.43%, Hit Ratio: 65.85%, Max Drawdown: 0.35%
(30, 1.5, 2, -0.5, 0.5, 3.5, 2.5): Return: 1.42%, Hit Ratio: 71.15%, Max Drawdown: 0.69%
(30, 2, 1.5, 0, 0.5, 3.5, 3): Return: 1.42%, Hit Ratio: 77.08%, Max Drawdown: 0.69%
(30, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: 1.42%, Hit Ratio: 84.62%, Max Drawdown: 0.69%
(30, 1.5, 1, 0, -0.5, 3, 2.5): Return: 1.41%, Hit Ratio: 68.75%, Max Drawdown: 0.69%
(30, 2, 1, 0.5, 0, 2.5, 3.5): Return: 1.41%, Hit Ratio: 66.28%, Max Drawdown: 0.5%
(60, 1.5, 1, -0.5, 0, 3, 3.5): Return: 1.41%, Hit Ratio: 72.86%, Max Drawdown: 1.26%
(60, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: 1.41%, Hit Ratio: 72.86%, Max Drawdown: 1.26%
(30, 2, 1.5, 0, 0, 3.5, 3): Return: 1.4%, Hit Ratio: 75.0%, Max Drawdown: 0.69%
(60, 1, 1, 0, 0.5, 2.5, 3.5): Return: 1.4%, Hit Ratio: 73.83%, Max Drawdown: 1.22%
(60, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: 1.4%, Hit Ratio: 74.36%, Max Drawdown: 1.27%
(60, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: 1.4%, Hit Ratio: 74.36%, Max Drawdown: 1.27%
(30, 1.5, 1.5, 0, 0.5, 3.5, 2.5): Return: 1.39%, Hit Ratio: 67.69%, Max Drawdown: 0.69%
(30, 2, 1, -0.5, 0, 3, 3.5): Return: 1.39%, Hit Ratio: 73.97%, Max Drawdown: 0.69%
(30, 2, 1, -0.5, 0, 3.5, 3.5): Return: 1.39%, Hit Ratio: 73.97%, Max Drawdown: 0.69%
(30, 2, 1, 0, 0, 3, 3): Return: 1.39%, Hit Ratio: 72.37%, Max Drawdown: 0.69%
(30, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: 1.39%, Hit Ratio: 75.0%, Max Drawdown: 0.69%
(30, 2, 1.5, 0, 0.5, 3, 2.5): Return: 1.39%, Hit Ratio: 73.33%, Max Drawdown: 0.69%
(60, 1, 1, 0.5, 0, 2.5, 3.5): Return: 1.39%, Hit Ratio: 71.03%, Max Drawdown: 1.22%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 1.38%, Hit Ratio: 64.52%, Max Drawdown: 0.69%
(30, 1.5, 1.5, 0, 0, 3.5, 2.5): Return: 1.38%, Hit Ratio: 65.0%, Max Drawdown: 0.69%
(30, 1.5, 2, -0.5, 0.5, 3, 2.5): Return: 1.38%, Hit Ratio: 69.39%, Max Drawdown: 0.69%
(60, 2, 1, -0.5, -0.5, 3, 3.5): Return: 1.38%, Hit Ratio: 80.0%, Max Drawdown: 1.26%
(60, 2, 1, -0.5, -0.5, 3.5, 3.5): Return: 1.38%, Hit Ratio: 80.0%, Max Drawdown: 1.26%
(30, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: 1.37%, Hit Ratio: 68.42%, Max Drawdown: 0.69%
(30, 1.5, 2, 0, 0, 2.5, 2.5): Return: 1.37%, Hit Ratio: 60.0%, Max Drawdown: 0.69%
(30, 2, 1, 0.5, 0.5, 2.5, 2.5): Return: 1.37%, Hit Ratio: 69.32%, Max Drawdown: 0.35%
(30, 2, 1.5, -0.5, 0, 3.5, 3): Return: 1.37%, Hit Ratio: 76.19%, Max Drawdown: 0.69%
(30, 2, 1.5, 0, 0.5, 2.5, 2.5): Return: 1.37%, Hit Ratio: 71.11%, Max Drawdown: 0.69%
(30, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: 1.36%, Hit Ratio: 66.67%, Max Drawdown: 0.69%
(30, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: 1.36%, Hit Ratio: 70.83%, Max Drawdown: 0.69%
(30, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: 1.36%, Hit Ratio: 71.11%, Max Drawdown: 0.69%
(60, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: 1.36%, Hit Ratio: 76.92%, Max Drawdown: 0.69%
(30, 1.5, 1.5, 0, 0.5, 3, 2.5): Return: 1.35%, Hit Ratio: 66.13%, Max Drawdown: 0.69%
(30, 2, 1, -0.5, -0.5, 3.5, 3): Return: 1.35%, Hit Ratio: 80.95%, Max Drawdown: 0.78%
(30, 2, 1, -0.5, 0.5, 3, 3.5): Return: 1.35%, Hit Ratio: 72.41%, Max Drawdown: 0.69%
(30, 2, 1, -0.5, 0.5, 3.5, 3.5): Return: 1.35%, Hit Ratio: 72.41%, Max Drawdown: 0.69%
(30, 2, 1, 0, 0.5, 3, 3): Return: 1.35%, Hit Ratio: 72.41%, Max Drawdown: 0.69%
(30, 2, 1, 0.5, 0.5, 2.5, 3.5): Return: 1.35%, Hit Ratio: 69.57%, Max Drawdown: 0.5%
(30, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 1.35%, Hit Ratio: 68.89%, Max Drawdown: 0.69%
(60, 1.5, 1, -0.5, 0.5, 3, 3): Return: 1.35%, Hit Ratio: 73.08%, Max Drawdown: 1.27%
(60, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: 1.35%, Hit Ratio: 73.08%, Max Drawdown: 1.27%
(60, 2, 1, 0, -0.5, 3, 3): Return: 1.34%, Hit Ratio: 76.56%, Max Drawdown: 1.26%
(60, 2, 1, 0, -0.5, 3.5, 3): Return: 1.34%, Hit Ratio: 76.56%, Max Drawdown: 1.26%
(30, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: 1.31%, Hit Ratio: 60.0%, Max Drawdown: 0.69%
(60, 2, 1, -0.5, 0, 3, 3.5): Return: 1.3%, Hit Ratio: 71.64%, Max Drawdown: 1.27%
(60, 2, 1, -0.5, 0, 3.5, 3.5): Return: 1.3%, Hit Ratio: 71.64%, Max Drawdown: 1.27%
(100, 2, 2, 0, -0.5, 3.5, 2.5): Return: 1.3%, Hit Ratio: 80.0%, Max Drawdown: 0.76%
(30, 1.5, 2, 0, 0.5, 2.5, 3.5): Return: 1.28%, Hit Ratio: 68.63%, Max Drawdown: 0.69%
(60, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: 1.27%, Hit Ratio: 74.76%, Max Drawdown: 1.23%
(60, 2, 1, -0.5, -0.5, 3, 2.5): Return: 1.27%, Hit Ratio: 75.44%, Max Drawdown: 1.26%
(60, 2, 1, -0.5, -0.5, 3, 3): Return: 1.27%, Hit Ratio: 80.36%, Max Drawdown: 1.26%
(60, 2, 1, -0.5, -0.5, 3.5, 2.5): Return: 1.27%, Hit Ratio: 75.44%, Max Drawdown: 1.26%
(60, 2, 1, -0.5, -0.5, 3.5, 3): Return: 1.27%, Hit Ratio: 80.36%, Max Drawdown: 1.26%
(100, 2, 2, -0.5, -0.5, 3.5, 2.5): Return: 1.27%, Hit Ratio: 80.0%, Max Drawdown: 0.76%
(100, 2, 2, 0, -0.5, 2.5, 2.5): Return: 1.26%, Hit Ratio: 77.78%, Max Drawdown: 0.76%
(100, 2, 2, 0, -0.5, 3, 2.5): Return: 1.26%, Hit Ratio: 77.78%, Max Drawdown: 0.76%
(60, 1, 1, -0.5, 0.5, 2.5, 3): Return: 1.23%, Hit Ratio: 75.0%, Max Drawdown: 1.23%
(60, 1.5, 1, 0.5, -0.5, 2.5, 2.5): Return: 1.23%, Hit Ratio: 66.25%, Max Drawdown: 1.22%
(100, 2, 2, -0.5, -0.5, 2.5, 2.5): Return: 1.23%, Hit Ratio: 77.78%, Max Drawdown: 0.76%
(100, 2, 2, -0.5, -0.5, 3, 2.5): Return: 1.23%, Hit Ratio: 77.78%, Max Drawdown: 0.76%
(30, 1.5, 1, 0, 0, 2.5, 2.5): Return: 1.22%, Hit Ratio: 65.88%, Max Drawdown: 0.69%
(30, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: 1.22%, Hit Ratio: 69.23%, Max Drawdown: 0.69%
(30, 2, 1, -0.5, 0, 2.5, 3): Return: 1.22%, Hit Ratio: 72.0%, Max Drawdown: 0.69%
(30, 2, 2, 0, 0.5, 3.5, 3): Return: 1.22%, Hit Ratio: 85.19%, Max Drawdown: 0.69%
(60, 2, 1, -0.5, 0, 3, 3): Return: 1.22%, Hit Ratio: 71.64%, Max Drawdown: 1.27%
(60, 2, 1, -0.5, 0, 3.5, 3): Return: 1.22%, Hit Ratio: 71.64%, Max Drawdown: 1.27%
(30, 1.5, 2, -0.5, 0.5, 2.5, 2.5): Return: 1.21%, Hit Ratio: 66.67%, Max Drawdown: 0.69%
(30, 1.5, 2, 0, 0, 3.5, 2.5): Return: 1.21%, Hit Ratio: 66.67%, Max Drawdown: 0.69%
(30, 2, 2, -0.5, 0.5, 3.5, 3): Return: 1.2%, Hit Ratio: 85.19%, Max Drawdown: 0.69%
(30, 2, 2, 0, 0, 3.5, 3): Return: 1.2%, Hit Ratio: 80.0%, Max Drawdown: 0.69%
(30, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: 1.19%, Hit Ratio: 62.9%, Max Drawdown: 0.69%
(30, 2, 1, -0.5, -0.5, 3, 3): Return: 1.19%, Hit Ratio: 80.95%, Max Drawdown: 0.78%
(30, 2, 1, 0, 0, 3, 3.5): Return: 1.19%, Hit Ratio: 71.05%, Max Drawdown: 0.69%
(30, 2, 1, 0, 0, 3.5, 3.5): Return: 1.19%, Hit Ratio: 71.05%, Max Drawdown: 0.69%
(30, 2, 2, 0, 0.5, 3, 2.5): Return: 1.19%, Hit Ratio: 78.26%, Max Drawdown: 0.69%
(60, 2, 1.5, 0, 0.5, 2.5, 3.5): Return: 1.19%, Hit Ratio: 75.0%, Max Drawdown: 0.54%
(100, 2, 1.5, 0, -0.5, 3.5, 2.5): Return: 1.19%, Hit Ratio: 80.0%, Max Drawdown: 0.76%
(30, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: 1.18%, Hit Ratio: 67.37%, Max Drawdown: 0.69%
(30, 1.5, 2, 0, 0.5, 3, 2.5): Return: 1.18%, Hit Ratio: 67.35%, Max Drawdown: 0.69%
(30, 2, 1, -0.5, 0.5, 2.5, 3): Return: 1.18%, Hit Ratio: 73.03%, Max Drawdown: 0.69%
(30, 2, 1.5, -0.5, -0.5, 3.5, 3): Return: 1.18%, Hit Ratio: 86.84%, Max Drawdown: 0.69%
(30, 2, 2, 0, 0.5, 2.5, 2.5): Return: 1.18%, Hit Ratio: 80.95%, Max Drawdown: 0.69%
(60, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: 1.18%, Hit Ratio: 75.23%, Max Drawdown: 1.22%
(60, 2, 1, -0.5, 0, 3, 2.5): Return: 1.18%, Hit Ratio: 72.31%, Max Drawdown: 1.26%
(60, 2, 1, -0.5, 0, 3.5, 2.5): Return: 1.18%, Hit Ratio: 72.31%, Max Drawdown: 1.26%
(100, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 1.18%, Hit Ratio: 77.27%, Max Drawdown: 0.76%
(30, 2, 1, 0, -0.5, 3.5, 3): Return: 1.17%, Hit Ratio: 73.24%, Max Drawdown: 0.69%
(30, 2, 2, -0.5, 0, 3.5, 3): Return: 1.17%, Hit Ratio: 80.0%, Max Drawdown: 0.69%
(30, 2, 2, -0.5, 0.5, 3, 2.5): Return: 1.17%, Hit Ratio: 78.26%, Max Drawdown: 0.69%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 1.17%, Hit Ratio: 76.92%, Max Drawdown: 0.54%
(100, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: 1.17%, Hit Ratio: 69.12%, Max Drawdown: 1.27%
(30, 2, 2, -0.5, 0.5, 2.5, 2.5): Return: 1.16%, Hit Ratio: 80.95%, Max Drawdown: 0.69%
(30, 1.5, 2, 0, -0.5, 3.5, 2.5): Return: 1.15%, Hit Ratio: 66.67%, Max Drawdown: 0.69%
(30, 2, 1, 0, 0.5, 3, 3.5): Return: 1.15%, Hit Ratio: 71.26%, Max Drawdown: 0.69%
(30, 2, 1, 0, 0.5, 3.5, 3.5): Return: 1.15%, Hit Ratio: 71.26%, Max Drawdown: 0.69%
(30, 2, 1.5, 0, -0.5, 3.5, 3): Return: 1.15%, Hit Ratio: 77.27%, Max Drawdown: 0.69%
(100, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: 1.15%, Hit Ratio: 68.66%, Max Drawdown: 1.27%
(100, 2, 1.5, 0, -0.5, 2.5, 2.5): Return: 1.15%, Hit Ratio: 75.0%, Max Drawdown: 0.76%
(100, 2, 1.5, 0, -0.5, 3, 2.5): Return: 1.15%, Hit Ratio: 79.17%, Max Drawdown: 0.76%
(60, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 1.13%, Hit Ratio: 67.5%, Max Drawdown: 0.54%
(100, 1.5, 1, 0, 0.5, 3, 2.5): Return: 1.13%, Hit Ratio: 68.66%, Max Drawdown: 1.27%
(100, 1.5, 1, 0, 0.5, 3.5, 3): Return: 1.13%, Hit Ratio: 68.12%, Max Drawdown: 1.27%
(100, 1.5, 1, 0, 0.5, 3.5, 3.5): Return: 1.13%, Hit Ratio: 68.12%, Max Drawdown: 1.27%
(100, 2, 1, 0, 0.5, 3.5, 3): Return: 1.13%, Hit Ratio: 68.18%, Max Drawdown: 1.27%
(100, 2, 1, 0, 0.5, 3.5, 3.5): Return: 1.13%, Hit Ratio: 68.18%, Max Drawdown: 1.27%
(100, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 1.13%, Hit Ratio: 68.18%, Max Drawdown: 0.76%
(100, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: 1.13%, Hit Ratio: 76.19%, Max Drawdown: 0.76%
(100, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: 1.12%, Hit Ratio: 68.12%, Max Drawdown: 1.27%
(60, 2, 1.5, 0, 0.5, 2.5, 3): Return: 1.11%, Hit Ratio: 74.36%, Max Drawdown: 0.54%
(100, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: 1.11%, Hit Ratio: 68.18%, Max Drawdown: 1.27%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: 1.11%, Hit Ratio: 67.65%, Max Drawdown: 1.27%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: 1.11%, Hit Ratio: 67.65%, Max Drawdown: 1.27%
(100, 2, 1, -0.5, 0.5, 3.5, 3): Return: 1.11%, Hit Ratio: 67.69%, Max Drawdown: 1.27%
(100, 2, 1, -0.5, 0.5, 3.5, 3.5): Return: 1.11%, Hit Ratio: 67.69%, Max Drawdown: 1.27%
(100, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: 1.1%, Hit Ratio: 67.65%, Max Drawdown: 1.27%
(60, 1.5, 1, 0, 0.5, 2.5, 3.5): Return: 1.09%, Hit Ratio: 72.84%, Max Drawdown: 1.22%
(60, 1.5, 1, 0.5, -0.5, 2.5, 3.5): Return: 1.09%, Hit Ratio: 67.5%, Max Drawdown: 1.22%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: 1.09%, Hit Ratio: 73.68%, Max Drawdown: 0.54%
(60, 2, 2, 0, 0.5, 2.5, 3.5): Return: 1.09%, Hit Ratio: 75.0%, Max Drawdown: 0.56%
(100, 1.5, 1, 0, 0.5, 3, 3): Return: 1.09%, Hit Ratio: 67.65%, Max Drawdown: 1.27%
(100, 1.5, 1, 0, 0.5, 3, 3.5): Return: 1.09%, Hit Ratio: 67.65%, Max Drawdown: 1.27%
(100, 1.5, 1, 0, 0.5, 2.5, 3): Return: 1.08%, Hit Ratio: 67.14%, Max Drawdown: 1.27%
(100, 1.5, 1, 0, 0.5, 2.5, 3.5): Return: 1.08%, Hit Ratio: 67.14%, Max Drawdown: 1.27%
(100, 2, 1, 0, 0.5, 2.5, 3): Return: 1.08%, Hit Ratio: 67.16%, Max Drawdown: 1.27%
(100, 2, 1, 0, 0.5, 2.5, 3.5): Return: 1.08%, Hit Ratio: 67.16%, Max Drawdown: 1.27%
(100, 2, 1, 0, 0.5, 3, 3): Return: 1.08%, Hit Ratio: 67.69%, Max Drawdown: 1.27%
(100, 2, 1, 0, 0.5, 3, 3.5): Return: 1.08%, Hit Ratio: 67.69%, Max Drawdown: 1.27%
(100, 2, 1, 0, 0.5, 3.5, 2.5): Return: 1.08%, Hit Ratio: 68.75%, Max Drawdown: 1.27%
(60, 1.5, 1, -0.5, -0.5, 2.5, 3.5): Return: 1.07%, Hit Ratio: 78.33%, Max Drawdown: 1.47%
(60, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: 1.07%, Hit Ratio: 66.67%, Max Drawdown: 0.54%
(60, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: 1.07%, Hit Ratio: 79.17%, Max Drawdown: 0.56%
(30, 2, 1.5, 0, 0.5, 3.5, 3.5): Return: 1.06%, Hit Ratio: 75.51%, Max Drawdown: 0.69%
(60, 1.5, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 1.06%, Hit Ratio: 70.59%, Max Drawdown: 0.69%
(60, 2, 1.5, 0, 0.5, 2.5, 2.5): Return: 1.06%, Hit Ratio: 75.0%, Max Drawdown: 0.25%
(100, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: 1.06%, Hit Ratio: 66.67%, Max Drawdown: 1.27%
(100, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: 1.06%, Hit Ratio: 66.67%, Max Drawdown: 1.27%
(100, 1.5, 1, -0.5, 0.5, 3, 3): Return: 1.06%, Hit Ratio: 67.16%, Max Drawdown: 1.27%
(100, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: 1.06%, Hit Ratio: 67.16%, Max Drawdown: 1.27%
(100, 2, 1, -0.5, 0.5, 2.5, 3): Return: 1.06%, Hit Ratio: 66.67%, Max Drawdown: 1.27%
(100, 2, 1, -0.5, 0.5, 2.5, 3.5): Return: 1.06%, Hit Ratio: 66.67%, Max Drawdown: 1.27%
(100, 2, 1, -0.5, 0.5, 3, 3): Return: 1.06%, Hit Ratio: 67.19%, Max Drawdown: 1.27%
(100, 2, 1, -0.5, 0.5, 3, 3.5): Return: 1.06%, Hit Ratio: 67.19%, Max Drawdown: 1.27%
(100, 2, 1, -0.5, 0.5, 3.5, 2.5): Return: 1.06%, Hit Ratio: 68.25%, Max Drawdown: 1.27%
(30, 2, 1, -0.5, -0.5, 2.5, 3): Return: 1.04%, Hit Ratio: 75.38%, Max Drawdown: 0.78%
(30, 2, 1.5, 0, 0, 3.5, 3.5): Return: 1.04%, Hit Ratio: 73.33%, Max Drawdown: 0.69%
(60, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 1.04%, Hit Ratio: 74.29%, Max Drawdown: 0.25%
(100, 2, 1, 0, 0.5, 2.5, 2.5): Return: 1.04%, Hit Ratio: 67.69%, Max Drawdown: 1.27%
(100, 2, 1, 0, 0.5, 3, 2.5): Return: 1.04%, Hit Ratio: 68.25%, Max Drawdown: 1.27%
(30, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 1.03%, Hit Ratio: 73.47%, Max Drawdown: 0.69%
(60, 2, 2, 0.5, -0.5, 2.5, 3.5): Return: 1.03%, Hit Ratio: 66.67%, Max Drawdown: 0.57%
(30, 1.5, 2, 0, 0.5, 2.5, 2.5): Return: 1.02%, Hit Ratio: 64.58%, Max Drawdown: 0.69%
(30, 2, 1, -0.5, 0, 2.5, 3.5): Return: 1.02%, Hit Ratio: 71.05%, Max Drawdown: 0.69%
(30, 2, 1, 0, -0.5, 3, 3): Return: 1.02%, Hit Ratio: 73.24%, Max Drawdown: 0.69%
(30, 2, 1, 0, 0, 2.5, 3): Return: 1.02%, Hit Ratio: 69.23%, Max Drawdown: 0.69%
(100, 2, 1, -0.5, 0.5, 2.5, 2.5): Return: 1.02%, Hit Ratio: 67.19%, Max Drawdown: 1.27%
(100, 2, 1, -0.5, 0.5, 3, 2.5): Return: 1.02%, Hit Ratio: 67.74%, Max Drawdown: 1.27%
(30, 1.5, 1, 0, -0.5, 2.5, 2.5): Return: 1.01%, Hit Ratio: 64.2%, Max Drawdown: 0.69%
(30, 2, 1, -0.5, 0, 3.5, 2.5): Return: 1.01%, Hit Ratio: 72.22%, Max Drawdown: 0.69%
(30, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: 1.01%, Hit Ratio: 74.42%, Max Drawdown: 0.69%
(60, 2, 1, 0, 0.5, 3, 3.5): Return: 1.01%, Hit Ratio: 72.37%, Max Drawdown: 1.26%
(60, 2, 1, 0, 0.5, 3.5, 3.5): Return: 1.01%, Hit Ratio: 72.37%, Max Drawdown: 1.26%
(60, 2, 1, 0.5, -0.5, 3, 3.5): Return: 1.01%, Hit Ratio: 68.06%, Max Drawdown: 1.26%
(60, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: 1.01%, Hit Ratio: 68.06%, Max Drawdown: 1.26%
(60, 2, 2, 0, 0.5, 2.5, 3): Return: 1.01%, Hit Ratio: 77.27%, Max Drawdown: 0.56%
(30, 2, 1, -0.5, -0.5, 3, 3.5): Return: 0.99%, Hit Ratio: 79.37%, Max Drawdown: 0.78%
(30, 2, 1, -0.5, -0.5, 3.5, 3.5): Return: 0.99%, Hit Ratio: 79.37%, Max Drawdown: 0.78%
(60, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: 0.99%, Hit Ratio: 67.44%, Max Drawdown: 0.69%
(60, 2, 2, -0.5, 0.5, 2.5, 3): Return: 0.99%, Hit Ratio: 77.27%, Max Drawdown: 0.56%
(30, 2, 1, -0.5, 0.5, 2.5, 3.5): Return: 0.98%, Hit Ratio: 72.22%, Max Drawdown: 0.69%
(30, 2, 1, 0, 0.5, 2.5, 3): Return: 0.98%, Hit Ratio: 71.91%, Max Drawdown: 0.69%
(30, 2, 1, -0.5, 0.5, 3.5, 2.5): Return: 0.97%, Hit Ratio: 72.09%, Max Drawdown: 0.69%
(60, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: 0.97%, Hit Ratio: 72.22%, Max Drawdown: 1.33%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 0.97%, Hit Ratio: 73.17%, Max Drawdown: 0.54%
(60, 2, 2, 0.5, -0.5, 2.5, 3): Return: 0.97%, Hit Ratio: 68.18%, Max Drawdown: 0.57%
(30, 2, 2, -0.5, -0.5, 3.5, 3): Return: 0.96%, Hit Ratio: 87.5%, Max Drawdown: 0.69%
(60, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: 0.96%, Hit Ratio: 74.36%, Max Drawdown: 1.38%
(60, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: 0.96%, Hit Ratio: 67.5%, Max Drawdown: 0.54%
(60, 2, 2, 0, 0.5, 2.5, 2.5): Return: 0.96%, Hit Ratio: 76.47%, Max Drawdown: 0.25%
(60, 1, 1, -0.5, 0.5, 3, 3.5): Return: 0.95%, Hit Ratio: 74.76%, Max Drawdown: 1.26%
(60, 1, 1, -0.5, 0.5, 3.5, 3.5): Return: 0.95%, Hit Ratio: 74.76%, Max Drawdown: 1.26%
(60, 1.5, 1, 0.5, 0, 2.5, 3.5): Return: 0.94%, Hit Ratio: 67.07%, Max Drawdown: 1.22%
(60, 2, 2, -0.5, 0.5, 2.5, 2.5): Return: 0.94%, Hit Ratio: 76.47%, Max Drawdown: 0.25%
(60, 2, 1, -0.5, -0.5, 2.5, 3.5): Return: 0.93%, Hit Ratio: 78.57%, Max Drawdown: 1.23%
(60, 2, 1, 0, 0.5, 3, 3): Return: 0.93%, Hit Ratio: 71.05%, Max Drawdown: 1.26%
(60, 2, 1, 0, 0.5, 3.5, 3): Return: 0.93%, Hit Ratio: 71.05%, Max Drawdown: 1.26%
(30, 2, 2, 0, -0.5, 3.5, 3): Return: 0.92%, Hit Ratio: 80.0%, Max Drawdown: 0.69%
(60, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: 0.92%, Hit Ratio: 73.42%, Max Drawdown: 1.39%
(30, 2, 1, 0, -0.5, 2.5, 3): Return: 0.91%, Hit Ratio: 68.49%, Max Drawdown: 0.69%
(60, 2, 1, 0, 0.5, 3, 2.5): Return: 0.89%, Hit Ratio: 71.62%, Max Drawdown: 1.26%
