(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1.5, 1.5, -0.5, 0, 3.5, 3): Return: 2.87%, Hit Ratio: 69.44%, Max Drawdown: 1.14%
(30, 1, 1.5, 0, 0.5, 3, 3): Return: 2.86%, Hit Ratio: 66.67%, Max Drawdown: 1.3%
(30, 1, 1.5, 0, 0.5, 3.5, 3): Return: 2.86%, Hit Ratio: 66.67%, Max Drawdown: 1.3%
(60, 1.5, 1.5, 0, -0.5, 2.5, 2.5): Return: 2.86%, Hit Ratio: 67.57%, Max Drawdown: 1.75%
(60, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: 2.85%, Hit Ratio: 68.75%, Max Drawdown: 1.14%
(100, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: 2.85%, Hit Ratio: 65.79%, Max Drawdown: 1.14%
(100, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: 2.85%, Hit Ratio: 65.79%, Max Drawdown: 1.14%
(100, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: 2.85%, Hit Ratio: 65.79%, Max Drawdown: 1.14%
(100, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: 2.85%, Hit Ratio: 68.42%, Max Drawdown: 0.58%
(100, 2, 2, -0.5, 0.5, 3, 3.5): Return: 2.85%, Hit Ratio: 68.42%, Max Drawdown: 0.58%
(100, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: 2.85%, Hit Ratio: 68.42%, Max Drawdown: 0.58%
(100, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: 2.84%, Hit Ratio: 65.96%, Max Drawdown: 1.35%
(100, 1, 1.5, 0, -0.5, 3, 3.5): Return: 2.84%, Hit Ratio: 65.96%, Max Drawdown: 1.35%
(100, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 2.84%, Hit Ratio: 65.96%, Max Drawdown: 1.35%
(60, 2, 2, 0, 0, 2.5, 3.5): Return: 2.83%, Hit Ratio: 75.0%, Max Drawdown: 1.14%
(30, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: 2.82%, Hit Ratio: 68.42%, Max Drawdown: 1.14%
(60, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: 2.82%, Hit Ratio: 60.0%, Max Drawdown: 1.6%
(60, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 2.82%, Hit Ratio: 60.0%, Max Drawdown: 1.6%
(100, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 2.82%, Hit Ratio: 59.57%, Max Drawdown: 1.61%
(100, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: 2.82%, Hit Ratio: 59.57%, Max Drawdown: 1.61%
(100, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: 2.82%, Hit Ratio: 59.57%, Max Drawdown: 1.61%
(100, 1, 1.5, 0.5, -0.5, 3, 3): Return: 2.82%, Hit Ratio: 59.57%, Max Drawdown: 1.61%
(100, 1, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 2.82%, Hit Ratio: 59.57%, Max Drawdown: 1.61%
(100, 1, 1.5, 0.5, -0.5, 3.5, 3): Return: 2.82%, Hit Ratio: 59.57%, Max Drawdown: 1.61%
(30, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: 2.81%, Hit Ratio: 70.0%, Max Drawdown: 1.31%
(30, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: 2.81%, Hit Ratio: 70.0%, Max Drawdown: 1.31%
(60, 2, 2, 0, -0.5, 2.5, 3.5): Return: 2.8%, Hit Ratio: 68.75%, Max Drawdown: 1.14%
(30, 1.5, 2, -0.5, 0, 3, 3.5): Return: 2.79%, Hit Ratio: 65.52%, Max Drawdown: 1.31%
(30, 1.5, 2, -0.5, 0, 3.5, 3.5): Return: 2.79%, Hit Ratio: 65.52%, Max Drawdown: 1.31%
(60, 2, 2, -0.5, 0, 2.5, 3.5): Return: 2.79%, Hit Ratio: 68.75%, Max Drawdown: 1.14%
(60, 1, 2, -0.5, -0.5, 3, 2.5): Return: 2.78%, Hit Ratio: 58.06%, Max Drawdown: 1.75%
(60, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: 2.78%, Hit Ratio: 58.06%, Max Drawdown: 1.75%
(100, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: 2.78%, Hit Ratio: 67.65%, Max Drawdown: 0.78%
(100, 2, 1.5, 0.5, 0.5, 3, 3): Return: 2.78%, Hit Ratio: 67.65%, Max Drawdown: 0.78%
(100, 2, 1.5, 0.5, 0.5, 3.5, 3): Return: 2.78%, Hit Ratio: 67.65%, Max Drawdown: 0.78%
(60, 1, 1.5, 0, 0, 3, 3.5): Return: 2.77%, Hit Ratio: 62.0%, Max Drawdown: 1.61%
(60, 1, 1.5, 0, 0, 3.5, 3.5): Return: 2.77%, Hit Ratio: 62.0%, Max Drawdown: 1.61%
(100, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: 2.76%, Hit Ratio: 69.44%, Max Drawdown: 1.15%
(100, 1.5, 1.5, 0.5, 0, 3, 3): Return: 2.76%, Hit Ratio: 69.44%, Max Drawdown: 1.15%
(100, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: 2.76%, Hit Ratio: 69.44%, Max Drawdown: 1.15%
(30, 2, 2, -0.5, 0, 2.5, 3.5): Return: 2.75%, Hit Ratio: 72.22%, Max Drawdown: 1.14%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 2.75%, Hit Ratio: 65.62%, Max Drawdown: 1.14%
(100, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: 2.75%, Hit Ratio: 65.62%, Max Drawdown: 1.14%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 2.75%, Hit Ratio: 65.62%, Max Drawdown: 1.14%
(30, 2, 2, -0.5, -0.5, 2.5, 3): Return: 2.74%, Hit Ratio: 70.59%, Max Drawdown: 1.15%
(60, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: 2.74%, Hit Ratio: 75.0%, Max Drawdown: 1.15%
(30, 2, 2, -0.5, -0.5, 3, 3.5): Return: 2.73%, Hit Ratio: 70.0%, Max Drawdown: 1.15%
(30, 2, 2, -0.5, -0.5, 3.5, 3.5): Return: 2.73%, Hit Ratio: 70.0%, Max Drawdown: 1.15%
(30, 2, 2, 0, -0.5, 2.5, 3.5): Return: 2.73%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(60, 1.5, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 2.73%, Hit Ratio: 62.86%, Max Drawdown: 1.76%
(60, 1, 1.5, 0, 0.5, 3, 3.5): Return: 2.72%, Hit Ratio: 62.26%, Max Drawdown: 1.6%
(60, 1, 1.5, 0, 0.5, 3.5, 3.5): Return: 2.72%, Hit Ratio: 62.26%, Max Drawdown: 1.6%
(100, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 2.72%, Hit Ratio: 65.62%, Max Drawdown: 0.74%
(100, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: 2.72%, Hit Ratio: 65.62%, Max Drawdown: 0.74%
(100, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 2.72%, Hit Ratio: 65.62%, Max Drawdown: 0.74%
(30, 2, 2, 0, 0, 2.5, 3.5): Return: 2.71%, Hit Ratio: 72.22%, Max Drawdown: 1.14%
(60, 1.5, 1.5, 0, 0.5, 3, 2.5): Return: 2.71%, Hit Ratio: 66.67%, Max Drawdown: 1.29%
(60, 1.5, 1.5, 0, 0.5, 3.5, 2.5): Return: 2.71%, Hit Ratio: 66.67%, Max Drawdown: 1.29%
(60, 2, 2, -0.5, -0.5, 2.5, 3): Return: 2.71%, Hit Ratio: 64.29%, Max Drawdown: 1.14%
(100, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: 2.71%, Hit Ratio: 64.29%, Max Drawdown: 1.64%
(100, 1, 2, -0.5, -0.5, 2.5, 3): Return: 2.71%, Hit Ratio: 64.29%, Max Drawdown: 1.64%
(100, 1, 2, -0.5, -0.5, 3, 2.5): Return: 2.71%, Hit Ratio: 64.29%, Max Drawdown: 1.64%
(100, 1, 2, -0.5, -0.5, 3, 3): Return: 2.71%, Hit Ratio: 64.29%, Max Drawdown: 1.64%
(100, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: 2.71%, Hit Ratio: 64.29%, Max Drawdown: 1.64%
(100, 1, 2, -0.5, -0.5, 3.5, 3): Return: 2.71%, Hit Ratio: 64.29%, Max Drawdown: 1.64%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: 2.69%, Hit Ratio: 67.5%, Max Drawdown: 1.76%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 2.68%, Hit Ratio: 66.0%, Max Drawdown: 1.76%
(60, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 2.68%, Hit Ratio: 59.62%, Max Drawdown: 2.06%
(60, 1, 1.5, -0.5, 0.5, 3, 3): Return: 2.68%, Hit Ratio: 58.82%, Max Drawdown: 1.6%
(60, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: 2.68%, Hit Ratio: 58.82%, Max Drawdown: 1.6%
(60, 2, 2, 0, 0.5, 2.5, 3): Return: 2.68%, Hit Ratio: 71.43%, Max Drawdown: 1.14%
(60, 2, 2, 0.5, 0, 2.5, 3.5): Return: 2.68%, Hit Ratio: 75.0%, Max Drawdown: 1.15%
(30, 1.5, 2, -0.5, -0.5, 3, 3): Return: 2.67%, Hit Ratio: 66.67%, Max Drawdown: 1.31%
(30, 1.5, 2, -0.5, -0.5, 3.5, 3): Return: 2.67%, Hit Ratio: 66.67%, Max Drawdown: 1.31%
(30, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: 2.65%, Hit Ratio: 64.52%, Max Drawdown: 1.76%
(60, 1, 2, -0.5, -0.5, 3, 3): Return: 2.65%, Hit Ratio: 56.25%, Max Drawdown: 1.75%
(60, 1, 2, -0.5, -0.5, 3.5, 3): Return: 2.65%, Hit Ratio: 56.25%, Max Drawdown: 1.75%
(60, 2, 2, 0.5, -0.5, 2.5, 3.5): Return: 2.65%, Hit Ratio: 75.0%, Max Drawdown: 1.15%
(30, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: 2.63%, Hit Ratio: 67.57%, Max Drawdown: 1.75%
(60, 1, 1.5, 0, 0, 3, 2.5): Return: 2.63%, Hit Ratio: 62.5%, Max Drawdown: 1.61%
(60, 1, 1.5, 0, 0, 3.5, 2.5): Return: 2.63%, Hit Ratio: 62.5%, Max Drawdown: 1.61%
(60, 2, 2, -0.5, 0.5, 2.5, 3): Return: 2.63%, Hit Ratio: 64.29%, Max Drawdown: 1.14%
(60, 2, 2, 0, 0, 2.5, 3): Return: 2.62%, Hit Ratio: 71.43%, Max Drawdown: 1.14%
(100, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 2.62%, Hit Ratio: 66.67%, Max Drawdown: 0.64%
(100, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: 2.62%, Hit Ratio: 66.67%, Max Drawdown: 0.64%
(100, 2, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 2.62%, Hit Ratio: 66.67%, Max Drawdown: 0.64%
(30, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: 2.61%, Hit Ratio: 68.57%, Max Drawdown: 1.3%
(30, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: 2.61%, Hit Ratio: 68.57%, Max Drawdown: 1.3%
(100, 1.5, 1.5, 0, -0.5, 2.5, 3): Return: 2.61%, Hit Ratio: 67.65%, Max Drawdown: 1.15%
(100, 1.5, 1.5, 0, -0.5, 3, 3): Return: 2.61%, Hit Ratio: 67.65%, Max Drawdown: 1.15%
(100, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: 2.61%, Hit Ratio: 67.65%, Max Drawdown: 1.15%
(30, 2, 2, 0.5, -0.5, 2.5, 3): Return: 2.59%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(60, 1, 1.5, 0, 0.5, 3, 2.5): Return: 2.59%, Hit Ratio: 62.75%, Max Drawdown: 1.6%
(60, 1, 1.5, 0, 0.5, 3.5, 2.5): Return: 2.59%, Hit Ratio: 62.75%, Max Drawdown: 1.6%
(60, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: 2.59%, Hit Ratio: 57.58%, Max Drawdown: 2.07%
(30, 2, 2, 0.5, -0.5, 3, 3.5): Return: 2.58%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(30, 2, 2, 0.5, -0.5, 3.5, 3.5): Return: 2.58%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(60, 2, 2, 0, -0.5, 2.5, 3): Return: 2.58%, Hit Ratio: 64.29%, Max Drawdown: 1.14%
(60, 2, 2, -0.5, 0, 2.5, 3): Return: 2.57%, Hit Ratio: 64.29%, Max Drawdown: 1.14%
(60, 1, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 2.55%, Hit Ratio: 60.0%, Max Drawdown: 2.06%
(100, 2, 1.5, 0, 0, 2.5, 3): Return: 2.54%, Hit Ratio: 64.71%, Max Drawdown: 0.91%
(100, 2, 1.5, 0, 0, 3, 3): Return: 2.54%, Hit Ratio: 64.71%, Max Drawdown: 0.91%
(100, 2, 1.5, 0, 0, 3.5, 3): Return: 2.54%, Hit Ratio: 64.71%, Max Drawdown: 0.91%
(60, 2, 2, 0.5, 0.5, 2.5, 3): Return: 2.53%, Hit Ratio: 71.43%, Max Drawdown: 1.15%
(30, 2, 2, -0.5, 0.5, 2.5, 3): Return: 2.51%, Hit Ratio: 72.22%, Max Drawdown: 1.15%
(30, 2, 2, 0, 0.5, 2.5, 3): Return: 2.51%, Hit Ratio: 72.22%, Max Drawdown: 1.15%
(60, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: 2.51%, Hit Ratio: 58.06%, Max Drawdown: 2.07%
(30, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: 2.5%, Hit Ratio: 63.64%, Max Drawdown: 1.3%
(30, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 2.5%, Hit Ratio: 63.64%, Max Drawdown: 1.3%
(30, 2, 2, -0.5, 0.5, 3, 3.5): Return: 2.5%, Hit Ratio: 71.43%, Max Drawdown: 1.15%
(30, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: 2.5%, Hit Ratio: 71.43%, Max Drawdown: 1.15%
(30, 2, 2, 0, 0.5, 3, 3.5): Return: 2.5%, Hit Ratio: 71.43%, Max Drawdown: 1.15%
(30, 2, 2, 0, 0.5, 3.5, 3.5): Return: 2.5%, Hit Ratio: 71.43%, Max Drawdown: 1.15%
(60, 1, 1.5, 0, 0, 3, 3): Return: 2.5%, Hit Ratio: 61.22%, Max Drawdown: 1.61%
(60, 1, 1.5, 0, 0, 3.5, 3): Return: 2.5%, Hit Ratio: 61.22%, Max Drawdown: 1.61%
(30, 1.5, 2, 0, 0.5, 3, 3.5): Return: 2.49%, Hit Ratio: 70.0%, Max Drawdown: 1.31%
(30, 1.5, 2, 0, 0.5, 3.5, 3.5): Return: 2.49%, Hit Ratio: 70.0%, Max Drawdown: 1.31%
(30, 2, 2, 0.5, 0, 2.5, 3): Return: 2.49%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(60, 1, 1.5, 0, 0, 2.5, 3.5): Return: 2.49%, Hit Ratio: 62.0%, Max Drawdown: 2.07%
(100, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: 2.49%, Hit Ratio: 69.44%, Max Drawdown: 1.15%
(100, 1.5, 1.5, 0.5, 0.5, 3, 3): Return: 2.49%, Hit Ratio: 69.44%, Max Drawdown: 1.15%
(100, 1.5, 1.5, 0.5, 0.5, 3.5, 3): Return: 2.49%, Hit Ratio: 69.44%, Max Drawdown: 1.15%
(100, 2, 2, -0.5, -0.5, 2.5, 3): Return: 2.49%, Hit Ratio: 71.43%, Max Drawdown: 0.34%
(100, 2, 2, -0.5, -0.5, 3, 3): Return: 2.49%, Hit Ratio: 71.43%, Max Drawdown: 0.34%
(100, 2, 2, -0.5, -0.5, 3.5, 3): Return: 2.49%, Hit Ratio: 71.43%, Max Drawdown: 0.34%
(30, 2, 2, 0.5, 0, 3, 3.5): Return: 2.48%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(30, 2, 2, 0.5, 0, 3.5, 3.5): Return: 2.48%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(60, 2, 2, -0.5, -0.5, 3, 3.5): Return: 2.48%, Hit Ratio: 62.5%, Max Drawdown: 1.15%
(60, 2, 2, -0.5, -0.5, 3.5, 3.5): Return: 2.48%, Hit Ratio: 62.5%, Max Drawdown: 1.15%
(60, 2, 2, 0.5, 0, 2.5, 3): Return: 2.47%, Hit Ratio: 71.43%, Max Drawdown: 1.15%
(100, 1.5, 1.5, -0.5, 0.5, 2.5, 3): Return: 2.47%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(100, 1.5, 1.5, -0.5, 0.5, 3, 3): Return: 2.47%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(100, 1.5, 1.5, -0.5, 0.5, 3.5, 3): Return: 2.47%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(60, 1, 1.5, 0, 0.5, 3, 3): Return: 2.46%, Hit Ratio: 61.54%, Max Drawdown: 1.6%
(60, 1, 1.5, 0, 0.5, 3.5, 3): Return: 2.46%, Hit Ratio: 61.54%, Max Drawdown: 1.6%
(30, 1.5, 2, 0, -0.5, 3, 3.5): Return: 2.45%, Hit Ratio: 62.07%, Max Drawdown: 1.31%
(30, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: 2.45%, Hit Ratio: 62.07%, Max Drawdown: 1.31%
(60, 1, 1.5, 0, 0.5, 2.5, 3.5): Return: 2.45%, Hit Ratio: 62.26%, Max Drawdown: 2.06%
(60, 1, 2, -0.5, 0, 3, 3.5): Return: 2.45%, Hit Ratio: 58.33%, Max Drawdown: 1.75%
(60, 1, 2, -0.5, 0, 3.5, 3.5): Return: 2.45%, Hit Ratio: 58.33%, Max Drawdown: 1.75%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 2.45%, Hit Ratio: 64.0%, Max Drawdown: 1.37%
(100, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: 2.45%, Hit Ratio: 64.0%, Max Drawdown: 1.37%
(100, 1, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 2.45%, Hit Ratio: 64.0%, Max Drawdown: 1.37%
(30, 2, 2, 0.5, 0.5, 2.5, 3): Return: 2.44%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(30, 2, 2, 0.5, 0.5, 3, 3.5): Return: 2.44%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(30, 2, 2, 0.5, 0.5, 3.5, 3.5): Return: 2.44%, Hit Ratio: 66.67%, Max Drawdown: 1.15%
(60, 2, 2, 0, 0.5, 3, 3.5): Return: 2.44%, Hit Ratio: 70.59%, Max Drawdown: 1.15%
(60, 2, 2, 0, 0.5, 3.5, 3.5): Return: 2.44%, Hit Ratio: 70.59%, Max Drawdown: 1.15%
(60, 2, 2, 0.5, -0.5, 2.5, 3): Return: 2.44%, Hit Ratio: 71.43%, Max Drawdown: 1.15%
(30, 1.5, 2, -0.5, 0.5, 3, 3): Return: 2.43%, Hit Ratio: 68.97%, Max Drawdown: 1.31%
(30, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: 2.43%, Hit Ratio: 68.97%, Max Drawdown: 1.31%
(30, 1.5, 2, 0, 0, 3, 3.5): Return: 2.43%, Hit Ratio: 65.52%, Max Drawdown: 1.31%
(30, 1.5, 2, 0, 0, 3.5, 3.5): Return: 2.43%, Hit Ratio: 65.52%, Max Drawdown: 1.31%
(60, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: 2.43%, Hit Ratio: 66.67%, Max Drawdown: 1.75%
(100, 1.5, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 2.43%, Hit Ratio: 67.65%, Max Drawdown: 1.15%
(100, 1.5, 1.5, 0.5, -0.5, 3, 2.5): Return: 2.43%, Hit Ratio: 67.65%, Max Drawdown: 1.15%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 2.43%, Hit Ratio: 67.65%, Max Drawdown: 1.15%
(30, 1.5, 2, -0.5, 0, 3, 3): Return: 2.41%, Hit Ratio: 64.29%, Max Drawdown: 1.31%
(30, 1.5, 2, -0.5, 0, 3.5, 3): Return: 2.41%, Hit Ratio: 64.29%, Max Drawdown: 1.31%
(60, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: 2.41%, Hit Ratio: 58.82%, Max Drawdown: 2.06%
(60, 2, 2, -0.5, 0.5, 3, 3.5): Return: 2.4%, Hit Ratio: 64.71%, Max Drawdown: 1.15%
(60, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: 2.4%, Hit Ratio: 64.71%, Max Drawdown: 1.15%
(60, 1, 1.5, 0, -0.5, 3, 3.5): Return: 2.38%, Hit Ratio: 63.27%, Max Drawdown: 1.61%
(60, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: 2.38%, Hit Ratio: 63.27%, Max Drawdown: 1.61%
(60, 1, 2, -0.5, -0.5, 2.5, 3): Return: 2.38%, Hit Ratio: 56.25%, Max Drawdown: 2.07%
(60, 2, 2, 0, 0, 3, 3.5): Return: 2.38%, Hit Ratio: 70.59%, Max Drawdown: 1.15%
(60, 2, 2, 0, 0, 3.5, 3.5): Return: 2.38%, Hit Ratio: 70.59%, Max Drawdown: 1.15%
(30, 1, 2, 0, -0.5, 3, 3.5): Return: 2.37%, Hit Ratio: 62.86%, Max Drawdown: 1.3%
(30, 1, 2, 0, -0.5, 3.5, 3.5): Return: 2.37%, Hit Ratio: 62.86%, Max Drawdown: 1.3%
(30, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: 2.37%, Hit Ratio: 63.33%, Max Drawdown: 1.31%
(30, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: 2.37%, Hit Ratio: 63.33%, Max Drawdown: 1.31%
(30, 2, 2, -0.5, 0, 2.5, 3): Return: 2.37%, Hit Ratio: 70.59%, Max Drawdown: 1.15%
(60, 1, 2, -0.5, 0, 3, 2.5): Return: 2.37%, Hit Ratio: 57.58%, Max Drawdown: 1.75%
(60, 1, 2, -0.5, 0, 3.5, 2.5): Return: 2.37%, Hit Ratio: 57.58%, Max Drawdown: 1.75%
(30, 1, 2, -0.5, -0.5, 3, 2.5): Return: 2.36%, Hit Ratio: 61.54%, Max Drawdown: 1.51%
(30, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: 2.36%, Hit Ratio: 61.54%, Max Drawdown: 1.51%
(30, 2, 2, -0.5, -0.5, 3, 3): Return: 2.36%, Hit Ratio: 68.42%, Max Drawdown: 1.15%
(30, 2, 2, -0.5, -0.5, 3.5, 3): Return: 2.36%, Hit Ratio: 68.42%, Max Drawdown: 1.15%
(30, 2, 2, -0.5, 0, 3, 3.5): Return: 2.36%, Hit Ratio: 70.0%, Max Drawdown: 1.15%
(30, 2, 2, -0.5, 0, 3.5, 3.5): Return: 2.36%, Hit Ratio: 70.0%, Max Drawdown: 1.15%
(60, 1, 1.5, 0, 0, 2.5, 2.5): Return: 2.36%, Hit Ratio: 62.5%, Max Drawdown: 2.07%
(30, 2, 2, 0, -0.5, 2.5, 3): Return: 2.35%, Hit Ratio: 64.71%, Max Drawdown: 1.15%
(60, 2, 2, 0, -0.5, 3, 3.5): Return: 2.35%, Hit Ratio: 64.71%, Max Drawdown: 1.15%
(60, 2, 2, 0, -0.5, 3.5, 3.5): Return: 2.35%, Hit Ratio: 64.71%, Max Drawdown: 1.15%
(100, 1, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 2.35%, Hit Ratio: 63.83%, Max Drawdown: 1.37%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: 2.35%, Hit Ratio: 63.83%, Max Drawdown: 1.37%
(100, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: 2.35%, Hit Ratio: 63.83%, Max Drawdown: 1.37%
(100, 1, 1.5, -0.5, 0.5, 3, 3): Return: 2.35%, Hit Ratio: 63.83%, Max Drawdown: 1.37%
(100, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 2.35%, Hit Ratio: 63.83%, Max Drawdown: 1.37%
(100, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: 2.35%, Hit Ratio: 63.83%, Max Drawdown: 1.37%
(30, 2, 2, 0, -0.5, 3, 3.5): Return: 2.34%, Hit Ratio: 65.0%, Max Drawdown: 1.2%
(30, 2, 2, 0, -0.5, 3.5, 3.5): Return: 2.34%, Hit Ratio: 65.0%, Max Drawdown: 1.2%
(60, 2, 2, -0.5, 0, 3, 3.5): Return: 2.34%, Hit Ratio: 64.71%, Max Drawdown: 1.15%
(60, 2, 2, -0.5, 0, 3.5, 3.5): Return: 2.34%, Hit Ratio: 64.71%, Max Drawdown: 1.15%
(100, 1, 1.5, 0.5, 0, 2.5, 2.5): Return: 2.34%, Hit Ratio: 59.57%, Max Drawdown: 1.61%
(100, 1, 1.5, 0.5, 0, 2.5, 3): Return: 2.34%, Hit Ratio: 59.57%, Max Drawdown: 1.61%
(100, 1, 1.5, 0.5, 0, 3, 2.5): Return: 2.34%, Hit Ratio: 59.57%, Max Drawdown: 1.61%
(100, 1, 1.5, 0.5, 0, 3, 3): Return: 2.34%, Hit Ratio: 59.57%, Max Drawdown: 1.61%
(100, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: 2.34%, Hit Ratio: 59.57%, Max Drawdown: 1.61%
(100, 1, 1.5, 0.5, 0, 3.5, 3): Return: 2.34%, Hit Ratio: 59.57%, Max Drawdown: 1.61%
(30, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: 2.33%, Hit Ratio: 63.33%, Max Drawdown: 1.31%
(30, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: 2.33%, Hit Ratio: 63.33%, Max Drawdown: 1.31%
(30, 2, 2, 0, 0, 2.5, 3): Return: 2.33%, Hit Ratio: 70.59%, Max Drawdown: 1.15%
(30, 2, 2, 0, 0, 3, 3.5): Return: 2.32%, Hit Ratio: 70.0%, Max Drawdown: 1.15%
(30, 2, 2, 0, 0, 3.5, 3.5): Return: 2.32%, Hit Ratio: 70.0%, Max Drawdown: 1.15%
(60, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: 2.32%, Hit Ratio: 62.75%, Max Drawdown: 2.06%
(100, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: 2.32%, Hit Ratio: 65.91%, Max Drawdown: 1.35%
(100, 1, 1.5, 0, -0.5, 2.5, 3): Return: 2.32%, Hit Ratio: 65.91%, Max Drawdown: 1.35%
(100, 1, 1.5, 0, -0.5, 3, 2.5): Return: 2.32%, Hit Ratio: 65.91%, Max Drawdown: 1.35%
(100, 1, 1.5, 0, -0.5, 3, 3): Return: 2.32%, Hit Ratio: 65.91%, Max Drawdown: 1.35%
(100, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: 2.32%, Hit Ratio: 65.91%, Max Drawdown: 1.35%
(100, 1, 1.5, 0, -0.5, 3.5, 3): Return: 2.32%, Hit Ratio: 65.91%, Max Drawdown: 1.35%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: 2.3%, Hit Ratio: 65.31%, Max Drawdown: 1.76%
(60, 1.5, 2, -0.5, -0.5, 3, 3.5): Return: 2.3%, Hit Ratio: 56.52%, Max Drawdown: 1.31%
(60, 1.5, 2, -0.5, -0.5, 3.5, 3.5): Return: 2.3%, Hit Ratio: 56.52%, Max Drawdown: 1.31%
