(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 2, 1, 0.5, 0, 3.5, 2.5): Return: 7.12%, Hit Ratio: 78.12%, Max Drawdown: 3.39%
(30, 2, 1, 0.5, 0, 2.5, 2.5): Return: 7.11%, Hit Ratio: 78.12%, Max Drawdown: 3.39%
(100, 1, 1, 0.5, -0.5, 3, 2.5): Return: 7.11%, Hit Ratio: 71.43%, Max Drawdown: 2.94%
(100, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: 7.11%, Hit Ratio: 71.43%, Max Drawdown: 2.94%
(30, 2, 1, 0.5, -0.5, 3, 2.5): Return: 7.1%, Hit Ratio: 79.69%, Max Drawdown: 3.39%
(30, 2, 1, 0.5, -0.5, 3.5, 2.5): Return: 7.1%, Hit Ratio: 79.69%, Max Drawdown: 3.39%
(30, 2, 1, 0.5, -0.5, 2.5, 2.5): Return: 7.09%, Hit Ratio: 79.69%, Max Drawdown: 3.39%
(30, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: 7.08%, Hit Ratio: 80.56%, Max Drawdown: 3.37%
(30, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 7.08%, Hit Ratio: 80.56%, Max Drawdown: 3.37%
(30, 2, 1.5, 0.5, -0.5, 3, 3): Return: 7.08%, Hit Ratio: 81.08%, Max Drawdown: 3.37%
(30, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: 7.08%, Hit Ratio: 81.08%, Max Drawdown: 3.37%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: 7.08%, Hit Ratio: 81.08%, Max Drawdown: 3.37%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 7.08%, Hit Ratio: 81.08%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, -0.5, 3, 3): Return: 7.08%, Hit Ratio: 85.0%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, -0.5, 3, 3.5): Return: 7.08%, Hit Ratio: 85.0%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, -0.5, 3.5, 3): Return: 7.08%, Hit Ratio: 85.0%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, -0.5, 3.5, 3.5): Return: 7.08%, Hit Ratio: 85.0%, Max Drawdown: 3.37%
(100, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: 7.07%, Hit Ratio: 79.41%, Max Drawdown: 1.13%
(100, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 7.07%, Hit Ratio: 79.41%, Max Drawdown: 1.13%
(100, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: 7.06%, Hit Ratio: 81.82%, Max Drawdown: 1.13%
(100, 1.5, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 7.06%, Hit Ratio: 78.79%, Max Drawdown: 1.13%
(30, 2, 2, 0.5, -0.5, 2.5, 3): Return: 7.05%, Hit Ratio: 78.95%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, -0.5, 2.5, 3.5): Return: 7.05%, Hit Ratio: 78.95%, Max Drawdown: 3.37%
(100, 1, 1, 0.5, -0.5, 3, 3): Return: 7.04%, Hit Ratio: 71.43%, Max Drawdown: 3.07%
(100, 1, 1, 0.5, -0.5, 3, 3.5): Return: 7.04%, Hit Ratio: 71.43%, Max Drawdown: 3.07%
(100, 1, 1, 0.5, -0.5, 3.5, 3): Return: 7.04%, Hit Ratio: 71.43%, Max Drawdown: 3.07%
(100, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: 7.04%, Hit Ratio: 71.43%, Max Drawdown: 3.07%
(100, 2, 1, 0.5, 0, 2.5, 2.5): Return: 7.04%, Hit Ratio: 74.51%, Max Drawdown: 1.08%
(60, 2, 1, -0.5, 0, 2.5, 3): Return: 7.03%, Hit Ratio: 69.39%, Max Drawdown: 3.04%
(60, 2, 1, 0, 0, 2.5, 3): Return: 7.03%, Hit Ratio: 69.39%, Max Drawdown: 3.04%
(60, 2, 1, -0.5, 0.5, 2.5, 3): Return: 7.01%, Hit Ratio: 67.92%, Max Drawdown: 3.04%
(60, 2, 1, 0, 0.5, 2.5, 3): Return: 7.01%, Hit Ratio: 67.92%, Max Drawdown: 3.04%
(30, 1.5, 1, 0.5, 0, 3, 2.5): Return: 7.0%, Hit Ratio: 76.47%, Max Drawdown: 3.39%
(30, 1.5, 1, 0.5, 0, 3.5, 2.5): Return: 7.0%, Hit Ratio: 76.47%, Max Drawdown: 3.39%
(30, 1.5, 1, 0.5, 0, 2.5, 2.5): Return: 6.99%, Hit Ratio: 76.47%, Max Drawdown: 3.39%
(60, 1.5, 1, -0.5, 0, 2.5, 3): Return: 6.99%, Hit Ratio: 72.0%, Max Drawdown: 3.11%
(60, 1.5, 1, 0, 0, 2.5, 3): Return: 6.99%, Hit Ratio: 72.0%, Max Drawdown: 3.11%
(60, 2, 1, 0.5, -0.5, 2.5, 3): Return: 6.99%, Hit Ratio: 65.96%, Max Drawdown: 3.04%
(30, 1.5, 1, 0.5, -0.5, 3, 2.5): Return: 6.98%, Hit Ratio: 76.47%, Max Drawdown: 3.39%
(30, 1.5, 1, 0.5, -0.5, 3.5, 2.5): Return: 6.98%, Hit Ratio: 76.47%, Max Drawdown: 3.39%
(60, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: 6.98%, Hit Ratio: 74.19%, Max Drawdown: 3.45%
(60, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 6.98%, Hit Ratio: 74.19%, Max Drawdown: 3.45%
(60, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: 6.98%, Hit Ratio: 68.52%, Max Drawdown: 3.11%
(60, 1.5, 1, 0, 0.5, 2.5, 3): Return: 6.98%, Hit Ratio: 70.37%, Max Drawdown: 3.11%
(30, 1.5, 1, 0.5, -0.5, 2.5, 2.5): Return: 6.97%, Hit Ratio: 76.47%, Max Drawdown: 3.39%
(60, 1.5, 1, 0.5, -0.5, 2.5, 3): Return: 6.95%, Hit Ratio: 68.63%, Max Drawdown: 3.11%
(30, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: 6.87%, Hit Ratio: 77.14%, Max Drawdown: 2.27%
(30, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 6.87%, Hit Ratio: 77.14%, Max Drawdown: 2.27%
(30, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: 6.87%, Hit Ratio: 81.08%, Max Drawdown: 3.37%
(30, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 6.87%, Hit Ratio: 81.08%, Max Drawdown: 3.37%
(30, 2, 1.5, 0.5, 0, 3, 2.5): Return: 6.87%, Hit Ratio: 83.78%, Max Drawdown: 3.37%
(30, 2, 1.5, 0.5, 0, 3.5, 2.5): Return: 6.87%, Hit Ratio: 83.78%, Max Drawdown: 3.37%
(30, 2, 1.5, 0.5, 0.5, 3, 2.5): Return: 6.87%, Hit Ratio: 81.58%, Max Drawdown: 3.37%
(30, 2, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 6.87%, Hit Ratio: 81.58%, Max Drawdown: 3.37%
(30, 2, 2, -0.5, -0.5, 3, 2.5): Return: 6.87%, Hit Ratio: 100.0%, Max Drawdown: 2.27%
(30, 2, 2, -0.5, -0.5, 3.5, 2.5): Return: 6.87%, Hit Ratio: 100.0%, Max Drawdown: 2.27%
(30, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 6.86%, Hit Ratio: 77.14%, Max Drawdown: 2.28%
(30, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 6.86%, Hit Ratio: 80.56%, Max Drawdown: 3.37%
(30, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: 6.86%, Hit Ratio: 83.33%, Max Drawdown: 3.37%
(30, 2, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 6.86%, Hit Ratio: 81.08%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, -0.5, 3, 2.5): Return: 6.86%, Hit Ratio: 89.47%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, -0.5, 3.5, 2.5): Return: 6.86%, Hit Ratio: 89.47%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, 0, 3, 2.5): Return: 6.86%, Hit Ratio: 89.47%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, 0, 3.5, 2.5): Return: 6.86%, Hit Ratio: 89.47%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, 0.5, 3, 2.5): Return: 6.86%, Hit Ratio: 89.47%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, 0.5, 3.5, 2.5): Return: 6.86%, Hit Ratio: 89.47%, Max Drawdown: 3.37%
(30, 2, 2, -0.5, -0.5, 2.5, 2.5): Return: 6.84%, Hit Ratio: 100.0%, Max Drawdown: 2.28%
(30, 2, 2, 0.5, -0.5, 2.5, 2.5): Return: 6.83%, Hit Ratio: 88.24%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, 0, 2.5, 2.5): Return: 6.83%, Hit Ratio: 88.24%, Max Drawdown: 3.37%
(30, 2, 2, 0.5, 0.5, 2.5, 2.5): Return: 6.83%, Hit Ratio: 88.24%, Max Drawdown: 3.37%
(60, 1, 2, 0.5, -0.5, 3, 3.5): Return: 6.83%, Hit Ratio: 74.58%, Max Drawdown: 3.45%
(60, 1, 2, 0.5, -0.5, 3.5, 3.5): Return: 6.83%, Hit Ratio: 74.58%, Max Drawdown: 3.45%
(100, 1.5, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 6.75%, Hit Ratio: 71.88%, Max Drawdown: 1.13%
(100, 2, 1, 0.5, -0.5, 2.5, 2.5): Return: 6.74%, Hit Ratio: 68.75%, Max Drawdown: 0.76%
(60, 2, 1, -0.5, 0, 2.5, 3.5): Return: 6.72%, Hit Ratio: 69.39%, Max Drawdown: 2.98%
(60, 2, 1, -0.5, 0.5, 2.5, 3.5): Return: 6.71%, Hit Ratio: 67.92%, Max Drawdown: 2.98%
(60, 2, 1.5, -0.5, 0.5, 3, 3): Return: 6.71%, Hit Ratio: 63.33%, Max Drawdown: 2.57%
(60, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: 6.71%, Hit Ratio: 63.33%, Max Drawdown: 2.57%
(60, 2, 1.5, 0, 0, 3, 3): Return: 6.71%, Hit Ratio: 67.86%, Max Drawdown: 2.57%
(60, 2, 1.5, 0, 0, 3.5, 3): Return: 6.71%, Hit Ratio: 67.86%, Max Drawdown: 2.57%
(60, 2, 1.5, 0, 0.5, 3, 3): Return: 6.71%, Hit Ratio: 63.33%, Max Drawdown: 2.57%
(60, 2, 1.5, 0, 0.5, 3.5, 3): Return: 6.71%, Hit Ratio: 63.33%, Max Drawdown: 2.57%
(100, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: 6.71%, Hit Ratio: 79.41%, Max Drawdown: 1.13%
(100, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: 6.71%, Hit Ratio: 79.41%, Max Drawdown: 1.13%
(60, 2, 1.5, -0.5, 0, 3, 3): Return: 6.7%, Hit Ratio: 67.86%, Max Drawdown: 2.57%
(60, 2, 1.5, -0.5, 0, 3.5, 3): Return: 6.7%, Hit Ratio: 67.86%, Max Drawdown: 2.57%
(60, 2, 1.5, 0.5, -0.5, 3, 3): Return: 6.7%, Hit Ratio: 60.71%, Max Drawdown: 2.58%
(60, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: 6.7%, Hit Ratio: 60.71%, Max Drawdown: 2.58%
(100, 1, 1, 0.5, 0, 2.5, 2.5): Return: 6.7%, Hit Ratio: 77.46%, Max Drawdown: 3.02%
(60, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: 6.69%, Hit Ratio: 72.0%, Max Drawdown: 3.05%
(60, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: 6.68%, Hit Ratio: 68.52%, Max Drawdown: 3.05%
(100, 2, 1, 0.5, 0, 2.5, 3): Return: 6.68%, Hit Ratio: 73.08%, Max Drawdown: 1.08%
(100, 2, 1, 0.5, 0, 2.5, 3.5): Return: 6.68%, Hit Ratio: 73.08%, Max Drawdown: 1.08%
(60, 1, 1, -0.5, -0.5, 2.5, 3.5): Return: 6.67%, Hit Ratio: 77.78%, Max Drawdown: 3.09%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: 6.66%, Hit Ratio: 76.09%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3.5): Return: 6.66%, Hit Ratio: 76.09%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0, 3, 3): Return: 6.66%, Hit Ratio: 76.6%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0, 3, 3.5): Return: 6.66%, Hit Ratio: 76.6%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: 6.66%, Hit Ratio: 76.6%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: 6.66%, Hit Ratio: 76.6%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: 6.66%, Hit Ratio: 74.47%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 6.66%, Hit Ratio: 74.47%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0.5, 3, 3): Return: 6.66%, Hit Ratio: 75.0%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0.5, 3, 3.5): Return: 6.66%, Hit Ratio: 75.0%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 3): Return: 6.66%, Hit Ratio: 75.0%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 6.66%, Hit Ratio: 75.0%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, 0, 3, 3): Return: 6.66%, Hit Ratio: 77.78%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, 0, 3, 3.5): Return: 6.66%, Hit Ratio: 77.78%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, 0, 3.5, 3): Return: 6.66%, Hit Ratio: 77.78%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, 0, 3.5, 3.5): Return: 6.66%, Hit Ratio: 77.78%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, 0.5, 3, 3): Return: 6.66%, Hit Ratio: 77.78%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: 6.66%, Hit Ratio: 77.78%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, 0.5, 3.5, 3): Return: 6.66%, Hit Ratio: 77.78%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: 6.66%, Hit Ratio: 77.78%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, 0, 2.5, 3): Return: 6.64%, Hit Ratio: 77.14%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: 6.64%, Hit Ratio: 77.14%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: 6.64%, Hit Ratio: 77.14%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: 6.64%, Hit Ratio: 77.14%, Max Drawdown: 3.59%
(100, 1, 1, 0.5, 0, 2.5, 3): Return: 6.64%, Hit Ratio: 77.46%, Max Drawdown: 3.02%
(100, 1, 1, 0.5, 0, 2.5, 3.5): Return: 6.64%, Hit Ratio: 77.46%, Max Drawdown: 3.02%
(60, 1, 1.5, 0, -0.5, 3, 3): Return: 6.6%, Hit Ratio: 78.95%, Max Drawdown: 3.15%
(60, 1, 1.5, 0, -0.5, 3.5, 3): Return: 6.6%, Hit Ratio: 78.95%, Max Drawdown: 3.15%
(60, 2, 2, -0.5, 0, 3, 3): Return: 6.55%, Hit Ratio: 75.0%, Max Drawdown: 2.57%
(60, 2, 2, -0.5, 0, 3.5, 3): Return: 6.55%, Hit Ratio: 75.0%, Max Drawdown: 2.57%
(60, 2, 2, -0.5, 0.5, 3, 3): Return: 6.55%, Hit Ratio: 65.0%, Max Drawdown: 2.57%
(60, 2, 2, -0.5, 0.5, 3.5, 3): Return: 6.55%, Hit Ratio: 65.0%, Max Drawdown: 2.57%
(60, 2, 2, 0, 0, 3, 3): Return: 6.55%, Hit Ratio: 75.0%, Max Drawdown: 2.57%
(60, 2, 2, 0, 0, 3.5, 3): Return: 6.55%, Hit Ratio: 75.0%, Max Drawdown: 2.57%
(60, 2, 2, 0, 0.5, 3, 3): Return: 6.55%, Hit Ratio: 65.0%, Max Drawdown: 2.57%
(60, 2, 2, 0, 0.5, 3.5, 3): Return: 6.55%, Hit Ratio: 65.0%, Max Drawdown: 2.57%
(60, 2, 2, 0.5, -0.5, 3, 3): Return: 6.55%, Hit Ratio: 65.0%, Max Drawdown: 2.58%
(60, 2, 2, 0.5, -0.5, 3.5, 3): Return: 6.55%, Hit Ratio: 65.0%, Max Drawdown: 2.58%
(60, 1, 1, -0.5, -0.5, 2.5, 3): Return: 6.54%, Hit Ratio: 77.78%, Max Drawdown: 3.15%
(60, 1, 1, 0.5, -0.5, 3, 3.5): Return: 6.52%, Hit Ratio: 76.39%, Max Drawdown: 3.45%
(60, 1, 1, 0.5, -0.5, 3.5, 3.5): Return: 6.52%, Hit Ratio: 76.39%, Max Drawdown: 3.45%
(100, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: 6.46%, Hit Ratio: 75.0%, Max Drawdown: 1.3%
(30, 1.5, 1, -0.5, 0.5, 3, 3): Return: 6.44%, Hit Ratio: 74.29%, Max Drawdown: 3.1%
(30, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: 6.44%, Hit Ratio: 74.29%, Max Drawdown: 3.1%
(30, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: 6.44%, Hit Ratio: 74.29%, Max Drawdown: 3.1%
(30, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: 6.44%, Hit Ratio: 74.29%, Max Drawdown: 3.1%
(60, 1, 2, 0, -0.5, 3, 3): Return: 6.44%, Hit Ratio: 81.48%, Max Drawdown: 3.15%
(60, 1, 2, 0, -0.5, 3.5, 3): Return: 6.44%, Hit Ratio: 81.48%, Max Drawdown: 3.15%
(30, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: 6.43%, Hit Ratio: 74.29%, Max Drawdown: 3.1%
(30, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: 6.43%, Hit Ratio: 74.29%, Max Drawdown: 3.1%
(60, 1.5, 1.5, -0.5, 0, 3, 3): Return: 6.43%, Hit Ratio: 71.43%, Max Drawdown: 3.11%
(60, 1.5, 1.5, -0.5, 0, 3.5, 3): Return: 6.43%, Hit Ratio: 71.43%, Max Drawdown: 3.11%
(60, 1.5, 1.5, -0.5, 0.5, 3, 3): Return: 6.43%, Hit Ratio: 65.79%, Max Drawdown: 3.11%
(60, 1.5, 1.5, -0.5, 0.5, 3.5, 3): Return: 6.43%, Hit Ratio: 65.79%, Max Drawdown: 3.11%
(60, 1.5, 1.5, 0, 0, 3, 3): Return: 6.43%, Hit Ratio: 68.57%, Max Drawdown: 3.11%
(60, 1.5, 1.5, 0, 0, 3.5, 3): Return: 6.43%, Hit Ratio: 68.57%, Max Drawdown: 3.11%
(60, 1.5, 1.5, 0, 0.5, 3, 3): Return: 6.43%, Hit Ratio: 65.79%, Max Drawdown: 3.11%
(60, 1.5, 1.5, 0, 0.5, 3.5, 3): Return: 6.43%, Hit Ratio: 65.79%, Max Drawdown: 3.11%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3): Return: 6.42%, Hit Ratio: 64.86%, Max Drawdown: 3.11%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 3): Return: 6.42%, Hit Ratio: 64.86%, Max Drawdown: 3.11%
(60, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: 6.41%, Hit Ratio: 63.33%, Max Drawdown: 2.52%
(60, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 6.41%, Hit Ratio: 63.33%, Max Drawdown: 2.52%
(60, 2, 1.5, -0.5, 0, 3, 3.5): Return: 6.4%, Hit Ratio: 67.86%, Max Drawdown: 2.52%
(60, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: 6.4%, Hit Ratio: 67.86%, Max Drawdown: 2.52%
(100, 1.5, 1.5, 0.5, -0.5, 2.5, 3): Return: 6.4%, Hit Ratio: 69.7%, Max Drawdown: 1.14%
(100, 1.5, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 6.4%, Hit Ratio: 69.7%, Max Drawdown: 1.14%
(100, 1, 1.5, 0, -0.5, 2.5, 3): Return: 6.39%, Hit Ratio: 75.0%, Max Drawdown: 1.3%
(100, 1, 1.5, 0, -0.5, 2.5, 3.5): Return: 6.39%, Hit Ratio: 75.0%, Max Drawdown: 1.3%
(100, 2, 1, 0.5, -0.5, 2.5, 3): Return: 6.39%, Hit Ratio: 67.35%, Max Drawdown: 0.76%
(100, 2, 1, 0.5, -0.5, 2.5, 3.5): Return: 6.39%, Hit Ratio: 67.35%, Max Drawdown: 0.76%
(30, 1.5, 1.5, 0.5, -0.5, 2.5, 3): Return: 6.35%, Hit Ratio: 73.33%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 6.35%, Hit Ratio: 73.33%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, -0.5, 3, 3): Return: 6.35%, Hit Ratio: 73.91%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: 6.35%, Hit Ratio: 73.91%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, -0.5, 3.5, 3): Return: 6.35%, Hit Ratio: 73.91%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 6.35%, Hit Ratio: 73.91%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, -0.5, 3, 3): Return: 6.35%, Hit Ratio: 77.14%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: 6.35%, Hit Ratio: 77.14%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: 6.35%, Hit Ratio: 77.14%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: 6.35%, Hit Ratio: 77.14%, Max Drawdown: 3.59%
(30, 1.5, 2, -0.5, -0.5, 3, 2.5): Return: 6.34%, Hit Ratio: 87.1%, Max Drawdown: 2.38%
(30, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: 6.34%, Hit Ratio: 87.1%, Max Drawdown: 2.38%
(30, 1.5, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 6.33%, Hit Ratio: 74.42%, Max Drawdown: 2.38%
(30, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: 6.33%, Hit Ratio: 74.42%, Max Drawdown: 2.38%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 6.33%, Hit Ratio: 74.42%, Max Drawdown: 2.38%
(30, 1.5, 2, 0.5, -0.5, 2.5, 3): Return: 6.32%, Hit Ratio: 73.53%, Max Drawdown: 3.59%
(30, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: 6.32%, Hit Ratio: 73.53%, Max Drawdown: 3.59%
(30, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: 6.31%, Hit Ratio: 86.67%, Max Drawdown: 2.38%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: 6.3%, Hit Ratio: 56.67%, Max Drawdown: 2.57%
(60, 2, 1.5, 0, 0.5, 2.5, 3): Return: 6.3%, Hit Ratio: 56.67%, Max Drawdown: 2.57%
(60, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: 6.3%, Hit Ratio: 60.0%, Max Drawdown: 2.57%
(60, 1, 1, -0.5, 0, 2.5, 3): Return: 6.29%, Hit Ratio: 77.14%, Max Drawdown: 3.15%
(60, 1, 1, 0, 0, 2.5, 3): Return: 6.29%, Hit Ratio: 77.14%, Max Drawdown: 3.15%
(60, 1, 1, -0.5, 0.5, 2.5, 3): Return: 6.28%, Hit Ratio: 76.0%, Max Drawdown: 3.15%
(60, 1, 1, 0, 0.5, 2.5, 3): Return: 6.28%, Hit Ratio: 76.0%, Max Drawdown: 3.15%
(60, 1.5, 2, -0.5, 0.5, 3, 3): Return: 6.28%, Hit Ratio: 70.97%, Max Drawdown: 3.11%
(60, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: 6.28%, Hit Ratio: 70.97%, Max Drawdown: 3.11%
(60, 1.5, 2, 0, 0, 3, 3): Return: 6.28%, Hit Ratio: 77.42%, Max Drawdown: 3.11%
(60, 1.5, 2, 0, 0, 3.5, 3): Return: 6.28%, Hit Ratio: 77.42%, Max Drawdown: 3.11%
(60, 1.5, 2, -0.5, 0, 3, 3): Return: 6.27%, Hit Ratio: 77.42%, Max Drawdown: 3.11%
(60, 1.5, 2, -0.5, 0, 3.5, 3): Return: 6.27%, Hit Ratio: 77.42%, Max Drawdown: 3.11%
(60, 1.5, 2, 0, 0.5, 3, 3): Return: 6.27%, Hit Ratio: 70.97%, Max Drawdown: 3.11%
(60, 1.5, 2, 0, 0.5, 3.5, 3): Return: 6.27%, Hit Ratio: 70.97%, Max Drawdown: 3.11%
(60, 1.5, 2, 0.5, -0.5, 3, 3): Return: 6.27%, Hit Ratio: 68.75%, Max Drawdown: 3.11%
(60, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: 6.27%, Hit Ratio: 68.75%, Max Drawdown: 3.11%
(60, 2, 2, -0.5, 0, 3, 3.5): Return: 6.26%, Hit Ratio: 75.0%, Max Drawdown: 2.52%
(60, 2, 2, -0.5, 0, 3.5, 3.5): Return: 6.26%, Hit Ratio: 75.0%, Max Drawdown: 2.52%
(60, 2, 2, -0.5, 0.5, 3, 3.5): Return: 6.25%, Hit Ratio: 65.0%, Max Drawdown: 2.52%
(60, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: 6.25%, Hit Ratio: 65.0%, Max Drawdown: 2.52%
(100, 1, 2, 0.5, -0.5, 2.5, 2.5): Return: 6.25%, Hit Ratio: 67.92%, Max Drawdown: 1.3%
(100, 1, 2, 0.5, -0.5, 2.5, 3): Return: 6.18%, Hit Ratio: 67.92%, Max Drawdown: 1.3%
(100, 1, 2, 0.5, -0.5, 2.5, 3.5): Return: 6.18%, Hit Ratio: 67.92%, Max Drawdown: 1.3%
(60, 1, 1, 0, -0.5, 3, 3): Return: 6.15%, Hit Ratio: 81.54%, Max Drawdown: 3.15%
(60, 1, 1, 0, -0.5, 3.5, 3): Return: 6.15%, Hit Ratio: 81.54%, Max Drawdown: 3.15%
(60, 2, 2, -0.5, 0.5, 2.5, 3): Return: 6.15%, Hit Ratio: 60.0%, Max Drawdown: 2.57%
(60, 2, 2, 0, 0.5, 2.5, 3): Return: 6.15%, Hit Ratio: 60.0%, Max Drawdown: 2.57%
(60, 2, 2, 0.5, 0.5, 2.5, 3): Return: 6.15%, Hit Ratio: 65.0%, Max Drawdown: 2.57%
(30, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: 6.14%, Hit Ratio: 76.09%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: 6.14%, Hit Ratio: 76.09%, Max Drawdown: 3.59%
(30, 1.5, 1.5, 0.5, 0.5, 3, 2.5): Return: 6.14%, Hit Ratio: 74.47%, Max Drawdown: 3.59%
